Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,3.71521e-07,3.75607e-06,800.002,0.754252,0.01379,1.25123e-06,0.231956,2.53111e-07,1.18411e-07
9e-06,3.3436e-06,3.38036e-05,800.015,0.754244,0.0137898,1.12609e-05,0.231952,2.27793e-06,1.06567e-06
3.7e-05,1.37446e-05,0.000138956,800.061,0.754216,0.0137893,4.62922e-05,0.231935,9.36395e-06,4.38068e-06
0.000157,5.82981e-05,0.000589369,800.259,0.754095,0.0137871,0.000196385,0.231863,3.97174e-05,1.85807e-05
0.000624,0.000231342,0.00233849,801.029,0.753626,0.0137785,0.00077985,0.231584,0.000157609,7.3733e-05
0.001271,0.000470183,0.00475204,802.091,0.752978,0.0137667,0.00158652,0.231199,0.000320327,0.000149856
0.0026,0.000957538,0.00967444,804.254,0.751651,0.0137424,0.00323743,0.230411,0.000652353,0.000305186
0.005121,0.0018702,0.0188837,808.294,0.749153,0.0136967,0.00634714,0.228933,0.00127413,0.00059607
0.009469,0.00340903,0.034384,815.069,0.744899,0.013619,0.0116456,0.226427,0.00232251,0.00108652
0.012462,0.00444327,0.044782,819.597,0.74201,0.0135661,0.0152474,0.224733,0.00302712,0.00141616
0.016139,0.005687,0.0572642,825.013,0.738501,0.013502,0.0196241,0.222686,0.00387445,0.00181256
0.020527,0.00713391,0.0717541,831.272,0.734369,0.0134264,0.0247811,0.220289,0.0048602,0.00227372
0.025625,0.00876616,0.0880579,838.275,0.729641,0.01334,0.0306879,0.217565,0.00597222,0.00279395
0.031414,0.0105592,0.105913,845.896,0.72436,0.0132434,0.0372926,0.214545,0.0071938,0.00336543
0.037861,0.0124845,0.125019,853.986,0.71858,0.0131377,0.0445293,0.211268,0.00850545,0.00397905
0.044944,0.0145178,0.145115,862.42,0.712343,0.0130237,0.0523482,0.207768,0.00989069,0.00462709
0.048694,0.0155613,0.155395,866.701,0.709085,0.0129641,0.0564363,0.205953,0.0106016,0.00495968
0.050634,0.0160925,0.160619,868.868,0.707411,0.0129335,0.058538,0.205025,0.0109635,0.00512899
0.052628,0.0166325,0.165923,871.061,0.705698,0.0129022,0.0606892,0.204078,0.0113314,0.0053011
0.05468,0.0171819,0.171312,873.283,0.703944,0.0128701,0.0628936,0.203111,0.0117057,0.00547622
0.056794,0.0177415,0.176794,875.535,0.702144,0.0128372,0.0651549,0.202122,0.0120869,0.00565455
0.06123,0.0188946,0.188067,880.144,0.698396,0.0127686,0.0698697,0.200072,0.0128725,0.00602208
0.065941,0.020089,0.199708,884.867,0.694452,0.0126965,0.0748338,0.197929,0.0136863,0.00640275
0.070955,0.0213272,0.211738,889.707,0.690294,0.0126205,0.0800717,0.195686,0.0145299,0.00679741
0.094687,0.0267631,0.26403,910.191,0.6711,0.0122696,0.104315,0.185552,0.0182332,0.00852991
0.164258,0.0393948,0.381228,950.986,0.617944,0.0112977,0.171991,0.159373,0.0268389,0.0125559
0.217369,0.0464424,0.442539,966.594,0.579048,0.0105865,0.221998,0.141925,0.0316403,0.0148021
0.290679,0.0532508,0.496192,970.264,0.526292,0.00962195,0.290434,0.120401,0.0362788,0.0169721
0.338865,0.0561257,0.515008,962.827,0.491816,0.00899163,0.335506,0.107561,0.0382374,0.0178884
0.396701,0.0580711,0.522763,944.694,0.450457,0.00823546,0.38991,0.0933273,0.0395628,0.0185084
0.465919,0.0584141,0.513437,911.037,0.400911,0.00732963,0.455522,0.0778235,0.0397964,0.0186177
0.547628,0.056274,0.480199,856.37,0.342389,0.00625969,0.533585,0.061492,0.0383384,0.0179356
0.640654,0.0508031,0.41837,776.951,0.27584,0.00504299,0.62303,0.0452844,0.0346112,0.0161919
0.739678,0.0417676,0.33046,674.874,0.205036,0.00374851,0.718905,0.0305432,0.0284555,0.0133121
0.835325,0.0300162,0.227979,559.771,0.135749,0.00248177,0.813371,0.0183824,0.0204495,0.00956673
0.878684,0.0236057,0.175876,501.304,0.103283,0.00188823,0.857834,0.0133883,0.0160821,0.00752357
0.91634,0.0173524,0.127099,446.206,0.0739066,0.00135116,0.898168,0.00922154,0.0118219,0.00553052
0.946913,0.0116793,0.0843484,397.495,0.0487247,0.00089078,0.932812,0.00589318,0.00795693,0.00372242
0.969519,0.00704284,0.0503288,358.402,0.0289533,0.000529319,0.960053,0.00342189,0.00479817,0.00224468
0.984277,0.00376278,0.0267025,331.071,0.0153253,0.000280175,0.978848,0.00178408,0.00256352,0.00119926
0.992618,0.00180435,0.0127539,314.864,0.00731095,0.000133657,0.989907,0.000843844,0.00122927,0.000575079
0.99672,0.000810387,0.005717,306.668,0.0032753,5.98783e-05,0.995478,0.000376452,0.000552103,0.000258285
0.998518,0.000367917,0.0025933,303.026,0.00148536,2.71549e-05,0.997949,0.000170407,0.000250656,0.000117262
