Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.002,0.754253,0.01379,-0,0.231957,0,0
0,2e-06,0,800.017,0.754253,0.01379,-0,0.231956,1e-06,1e-06
4e-06,1.17649e-06,8.83576e-05,800.005,0.754249,0.0137899,5.07348e-06,0.231955,8.0152e-07,3.74971e-07
1.7e-05,4.99987e-06,0.000375502,800.02,0.754236,0.0137897,2.15617e-05,0.231948,3.40631e-06,1.59356e-06
7.5e-05,2.20539e-05,0.00165627,800.088,0.754178,0.0137886,9.51148e-05,0.231917,1.50249e-05,7.02901e-06
0.000309,9.07902e-05,0.00681803,800.364,0.753942,0.0137843,0.000391698,0.231791,6.18536e-05,2.89366e-05
0.000652,0.000191348,0.0143683,800.767,0.753598,0.013778,0.000825958,0.231607,0.000130362,6.09864e-05
0.001394,0.000408087,0.0306372,801.635,0.752855,0.0137644,0.00176345,0.231209,0.000278021,0.000130065
0.002892,0.000842371,0.0632163,803.37,0.751361,0.0137371,0.0036482,0.230412,0.000573891,0.00026848
0.005687,0.00164115,0.123071,806.547,0.748595,0.0136866,0.00713715,0.22894,0.00111808,0.000523066
0.007769,0.00222664,0.166885,808.864,0.746554,0.0136492,0.00971338,0.227856,0.00151696,0.000709672
0.01047,0.00297441,0.222771,811.808,0.74393,0.0136012,0.0130277,0.226467,0.00202641,0.000948002
0.01387,0.00389732,0.291631,815.419,0.740661,0.0135415,0.0171567,0.224743,0.00265517,0.00124215
0.018039,0.005002,0.373879,819.704,0.736705,0.0134691,0.0221574,0.222667,0.00340776,0.00159423
0.023037,0.00628883,0.46944,824.644,0.732032,0.0133837,0.0280671,0.220228,0.00428446,0.00200437
0.028927,0.0077554,0.578005,830.202,0.726618,0.0132847,0.0349203,0.217422,0.0052836,0.00247179
0.035787,0.0093992,0.699229,836.334,0.720428,0.0131715,0.0427625,0.214239,0.00640349,0.00299571
0.039561,0.0102755,0.763645,839.558,0.717073,0.0131102,0.0470174,0.212524,0.00700052,0.00327501
0.041543,0.0107281,0.796853,841.21,0.715323,0.0130782,0.049236,0.211634,0.00730884,0.00341925
0.043601,0.0111926,0.830891,842.896,0.713517,0.0130452,0.0515285,0.210717,0.00762528,0.00356729
0.045737,0.0116689,0.865749,844.615,0.711651,0.013011,0.0538962,0.209773,0.00794978,0.0037191
0.047954,0.0121571,0.901435,846.366,0.709725,0.0129758,0.0563414,0.2088,0.00828243,0.00387472
0.052665,0.0131746,0.975629,849.978,0.705666,0.0129016,0.0614974,0.20676,0.00897561,0.004199
0.05773,0.0142391,1.053,853.702,0.70135,0.0128227,0.0669837,0.204604,0.00970079,0.00453826
0.063178,0.0153513,1.13357,857.529,0.69676,0.0127388,0.072823,0.202327,0.0104585,0.00489276
0.075414,0.017733,1.30504,865.486,0.686629,0.0125535,0.0857271,0.197357,0.0120812,0.00565185
0.089539,0.0202974,1.48792,873.644,0.675202,0.0123446,0.100309,0.191847,0.0138282,0.00646917
0.17245,0.0321528,2.30172,903.259,0.611881,0.0111869,0.181634,0.163145,0.0219051,0.0102477
0.235929,0.0383763,2.6955,909.012,0.565626,0.0103412,0.24158,0.144076,0.026145,0.0122313
0.324881,0.0438951,2.99839,897.448,0.501816,0.00917451,0.324958,0.120157,0.0299049,0.0139902
0.383846,0.0457807,3.06753,878.87,0.459652,0.00840362,0.380442,0.105722,0.0311895,0.0145912
0.454759,0.046377,3.0338,846.382,0.408903,0.00747579,0.447593,0.089651,0.0315958,0.0147813
0.538942,0.0449235,2.8528,795.035,0.348609,0.00637346,0.527854,0.0722401,0.0306055,0.014318
0.635334,0.0406558,2.49161,721.433,0.279642,0.00511255,0.620237,0.0543524,0.027698,0.0129578
0.738294,0.0333236,1.96247,627.642,0.206028,0.00376669,0.719461,0.037421,0.0227027,0.0106209
0.837716,0.0236271,1.33642,522.662,0.133984,0.00244956,0.817126,0.0228131,0.0160967,0.00753044
0.882448,0.0183286,1.01747,469.828,0.100407,0.00183568,0.862817,0.0166114,0.0124869,0.00584169
0.920994,0.0131706,0.7192,420.376,0.0701652,0.00128279,0.904055,0.0113261,0.00897282,0.00419773
0.937457,0.010761,0.583457,397.802,0.0566772,0.00103619,0.922472,0.00905367,0.00733123,0.00342976
0.951599,0.00857258,0.461952,377.545,0.04472,0.000817587,0.93881,0.00707993,0.00584031,0.00273226
0.972938,0.00502623,0.268328,345.151,0.0258531,0.000472655,0.96461,0.00403823,0.00342426,0.00160196
0.986431,0.00260417,0.138199,323.293,0.0132791,0.000242772,0.981817,0.00205665,0.00177416,0.000830003
0.993825,0.00120785,0.0638888,310.779,0.00613024,0.000112075,0.991605,0.000945052,0.000822882,0.000384968
0.997375,0.000518315,0.0273728,304.62,0.00262475,4.79866e-05,0.996405,0.000403739,0.000353116,0.000165198
0.998907,0.000216708,0.0114368,301.931,0.00109636,2.0044e-05,0.998498,0.00016848,0.000147638,6.90694e-05
