Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.003,0.754253,0.01379,-0,0.231957,0,0
1e-06,3.42639e-07,1.16631e-05,800.001,0.754252,0.01379,1.25763e-06,0.231956,2.33433e-07,1.09206e-07
7e-06,2.39842e-06,8.16398e-05,800.01,0.754246,0.0137899,8.80328e-06,0.231953,1.634e-06,7.64427e-07
2.7e-05,9.25043e-06,0.000314873,800.04,0.754226,0.0137895,3.39542e-05,0.231941,6.30214e-06,2.9483e-06
0.000118,4.04153e-05,0.00137566,800.174,0.754134,0.0137878,0.000148367,0.231889,2.75342e-05,1.28812e-05
0.000476,0.000162834,0.00554205,800.7,0.753775,0.0137813,0.000598093,0.231683,0.000110936,5.18986e-05
0.000984,0.000336038,0.0114356,801.444,0.753265,0.0137719,0.00123521,0.231392,0.000228936,0.000107102
0.002048,0.000696896,0.0237094,802.993,0.752201,0.0137525,0.00256573,0.230784,0.000474782,0.000222115
0.004118,0.00139161,0.0473198,805.966,0.750144,0.0137149,0.00513931,0.22961,0.000948078,0.000443535
0.007802,0.00260465,0.0884846,811.132,0.746522,0.0136486,0.00967234,0.227552,0.0017745,0.000830155
0.010414,0.00344713,0.117027,814.701,0.743984,0.0136022,0.0128511,0.226116,0.00234846,0.00109867
0.013687,0.00448291,0.152064,819.067,0.740836,0.0135447,0.016795,0.224341,0.00305412,0.0014288
0.017661,0.0057118,0.193553,824.212,0.737061,0.0134756,0.0215275,0.222224,0.00389134,0.00182047
0.02235,0.00712289,0.241079,830.073,0.73267,0.0133953,0.0270366,0.219775,0.00485269,0.00227021
0.027758,0.00870047,0.294063,836.562,0.727685,0.0133042,0.0332963,0.217014,0.00592746,0.00277302
0.033912,0.010434,0.352093,843.612,0.722108,0.0132022,0.0403058,0.21395,0.00710849,0.00332554
0.040865,0.0123182,0.414921,851.169,0.715921,0.0130891,0.0480917,0.21058,0.00839212,0.00392605
0.044621,0.0133047,0.447713,855.08,0.712625,0.0130288,0.0522432,0.208799,0.00906426,0.0042405
0.046578,0.0138104,0.464491,857.072,0.710919,0.0129976,0.0543919,0.207881,0.00940878,0.00440167
0.048599,0.0143268,0.481603,859.096,0.709167,0.0129656,0.0566009,0.20694,0.00976056,0.00456624
0.050687,0.0148541,0.499054,861.154,0.707365,0.0129326,0.0588729,0.205975,0.0101198,0.00473431
0.052844,0.0153924,0.516845,863.243,0.705513,0.0128988,0.0612093,0.204986,0.0104865,0.00490586
0.057395,0.016507,0.553608,867.536,0.701634,0.0128279,0.0661046,0.202926,0.0112459,0.00526113
0.062252,0.0176662,0.591721,871.947,0.697537,0.0127529,0.0712805,0.200764,0.0120356,0.00563058
0.067439,0.0188707,0.631193,876.471,0.693205,0.0126737,0.0767562,0.198494,0.0128562,0.00601447
0.078968,0.0214308,0.714616,885.87,0.683729,0.0125005,0.0887531,0.193587,0.0146004,0.00683044
0.092147,0.0241735,0.803205,895.572,0.67312,0.0123065,0.10221,0.188189,0.0164689,0.0077046
0.16711,0.0367266,1.195,933.108,0.61583,0.011259,0.175385,0.1608,0.0250211,0.0117055
0.224097,0.0435306,1.39292,945.322,0.574175,0.0104974,0.229104,0.142693,0.0296566,0.0138741
0.303013,0.0499,1.55848,943.567,0.517461,0.00946046,0.302885,0.120294,0.0339959,0.0159042
0.354954,0.0524191,1.61012,932.129,0.480312,0.00878126,0.351579,0.106908,0.0357121,0.0167071
0.417347,0.0538714,1.62075,908.803,0.435685,0.00796534,0.410425,0.0920535,0.0367015,0.0171699
0.49178,0.0535427,1.56983,868.658,0.382389,0.00699095,0.481158,0.0759192,0.0364776,0.0170652
0.578923,0.0505638,1.43628,806.622,0.319987,0.00585007,0.564552,0.0590474,0.0344481,0.0161157
0.676029,0.044271,1.21169,720.927,0.250562,0.0045808,0.657991,0.0425952,0.030161,0.0141101
0.775976,0.0347989,0.91483,616.524,0.178951,0.00327158,0.755033,0.0279458,0.0237078,0.0110911
0.868124,0.0233289,0.589834,504.98,0.111296,0.00203469,0.847273,0.0160678,0.0158935,0.00743543
0.907855,0.0174052,0.432482,450.888,0.0806569,0.00147455,0.889207,0.0112564,0.0118578,0.00554742
0.940599,0.0119312,0.292177,402.352,0.0540529,0.000988176,0.925692,0.00733572,0.00812851,0.00380275
0.965299,0.00734502,0.177875,362.531,0.0327365,0.000598475,0.95497,0.00435015,0.00500401,0.00234102
0.981834,0.00399718,0.0960732,333.861,0.0176274,0.000322257,0.975744,0.0023096,0.0027232,0.00127399
0.991437,0.0019302,0.0461891,316.305,0.00846092,0.000154679,0.988355,0.00109953,0.00131501,0.000615199
0.996278,0.000849679,0.0202873,307.167,0.00371332,6.78851e-05,0.994889,0.000480575,0.000578869,0.000270812
0.998443,0.000357501,0.00852735,303.014,0.00156028,2.85243e-05,0.997852,0.000201558,0.000243558,0.000113944
0.999325,0.000155355,0.00370411,301.309,0.000677663,1.23887e-05,0.999067,8.74751e-05,0.00010584,4.9515e-05
