Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.001,0.754253,0.01379,-0,0.231957,0,0
0,1e-06,0,800.01,0.754253,0.01379,-0,0.231957,1e-06,0
3e-06,7.66751e-07,7.45583e-05,800.003,0.75425,0.0137899,3.83073e-06,0.231955,5.22375e-07,2.44378e-07
1.1e-05,2.81134e-06,0.000273373,800.01,0.754242,0.0137898,1.40458e-05,0.231951,1.91532e-06,8.96027e-07
4.8e-05,1.22662e-05,0.00119274,800.044,0.754205,0.0137891,6.12865e-05,0.231933,8.35673e-06,3.90945e-06
0.000203,5.18484e-05,0.00504144,800.185,0.754049,0.0137863,0.000259114,0.231854,3.53235e-05,1.65251e-05
0.000437,0.000111527,0.0108435,800.398,0.753814,0.013782,0.000557547,0.231735,7.59812e-05,3.55456e-05
0.000954,0.000243046,0.0236277,800.867,0.753295,0.0137725,0.00121596,0.231473,0.000165583,7.74633e-05
0.002032,0.000515813,0.0501304,801.837,0.752217,0.0137528,0.00258469,0.230929,0.000351415,0.000164399
0.004128,0.00104057,0.101074,803.696,0.750134,0.0137147,0.00523022,0.22988,0.000708923,0.000331649
0.005772,0.00144708,0.140499,805.129,0.748512,0.013685,0.00729104,0.229065,0.000985875,0.000461212
0.007988,0.00198813,0.192917,807.026,0.746341,0.0136453,0.0100497,0.227976,0.00135448,0.000633652
0.010885,0.00268375,0.260216,809.45,0.743529,0.0135939,0.0136238,0.22657,0.0018284,0.000855361
0.014566,0.00354912,0.343786,812.438,0.739997,0.0135293,0.0181147,0.22481,0.00241796,0.00113117
0.019128,0.00459397,0.444455,816.004,0.73568,0.0134504,0.0236061,0.222669,0.00312979,0.00146418
0.024658,0.00582137,0.562372,820.132,0.730532,0.0133563,0.030159,0.220131,0.003966,0.00185538
0.031248,0.00723103,0.697319,824.786,0.72451,0.0132462,0.0378309,0.217182,0.00492638,0.00230466
0.034923,0.00799336,0.770071,827.261,0.721201,0.0131857,0.042049,0.215571,0.00544574,0.00254763
0.036863,0.00838917,0.807782,828.534,0.719468,0.013154,0.0442593,0.214729,0.00571541,0.00267378
0.038886,0.00879717,0.846605,829.838,0.71767,0.0131211,0.0465525,0.213859,0.00599337,0.00280382
0.040993,0.00921705,0.886508,831.17,0.715808,0.0130871,0.0489285,0.212959,0.00627942,0.00293764
0.043187,0.00964888,0.927491,832.529,0.713879,0.0130518,0.0513897,0.21203,0.00657362,0.00307528
0.047874,0.0105535,1.01316,835.342,0.709795,0.0129771,0.0566049,0.21007,0.00718989,0.00336358
0.05294,0.0115046,1.10295,838.246,0.705431,0.0128973,0.0621798,0.207988,0.00783792,0.00366674
0.058412,0.0125024,1.19682,841.229,0.700773,0.0128121,0.0681342,0.205778,0.00851767,0.00398474
0.070795,0.0146533,1.39797,847.423,0.690426,0.012623,0.0813755,0.200922,0.00998307,0.00467029
0.077669,0.0157873,1.5033,850.545,0.684787,0.0125199,0.0886009,0.198305,0.0107556,0.00503171
0.0851,0.0169681,1.61242,853.68,0.678765,0.0124098,0.0963228,0.195534,0.0115601,0.00540804
0.101892,0.0194755,1.84204,859.902,0.665409,0.0121655,0.113476,0.189475,0.0132683,0.00620719
0.121504,0.022147,2.08318,865.765,0.650174,0.011887,0.133081,0.18271,0.0150884,0.00705866
0.17151,0.027889,2.58585,874.714,0.612575,0.0111996,0.181658,0.166678,0.0190003,0.00888875
0.203439,0.0308673,2.83525,876.458,0.589168,0.0107716,0.212032,0.157161,0.0210294,0.009838
0.241635,0.0338226,3.07133,874.945,0.561511,0.0102659,0.248045,0.146355,0.0230427,0.0107799
0.341411,0.0388433,3.41945,854.725,0.489996,0.00895841,0.341749,0.120454,0.0264632,0.0123801
0.407884,0.0402833,3.47051,829.753,0.442456,0.00808925,0.404459,0.104713,0.0274443,0.0128391
0.487686,0.0402244,3.37356,789.184,0.385321,0.00704467,0.480222,0.0871882,0.0274041,0.0128203
0.581351,0.0378982,3.07568,728.643,0.318249,0.0058184,0.569662,0.068372,0.0258193,0.0120789
0.685189,0.0327562,2.55884,647.489,0.244016,0.00446122,0.669221,0.0495455,0.0223161,0.01044
0.79055,0.0250051,1.87566,551.599,0.168424,0.0030792,0.77116,0.0323319,0.0170355,0.00796961
0.885088,0.0157701,1.13878,452.465,0.0983829,0.00179867,0.866068,0.0179805,0.0107439,0.00502623
0.924157,0.0111503,0.792261,406.212,0.0676056,0.00123598,0.907897,0.0121115,0.00759648,0.00355381
0.954874,0.0070583,0.495081,366.492,0.0418941,0.000765918,0.942892,0.00738962,0.00480867,0.00224961
0.966703,0.00534652,0.373138,350.158,0.031483,0.000575579,0.957075,0.0055203,0.00364247,0.00170403
0.975974,0.00394232,0.274054,336.866,0.0230725,0.000421817,0.968536,0.00402685,0.00268582,0.00125649
0.988176,0.00199952,0.138275,318.621,0.0116097,0.00021225,0.984165,0.00201393,0.00136223,0.000637282
