Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.003,0.754253,0.01379,-0,0.231957,0,0
1e-06,3.31527e-07,1.45626e-05,800.001,0.754252,0.01379,1.26009e-06,0.231956,2.25862e-07,1.05665e-07
6e-06,1.98913e-06,8.73737e-05,800.008,0.754247,0.0137899,7.56046e-06,0.231954,1.35515e-06,6.33977e-07
2.5e-05,8.2875e-06,0.000364032,800.035,0.754228,0.0137895,3.15008e-05,0.231943,5.6461e-06,2.6414e-06
0.000107,3.54606e-05,0.00155759,800.15,0.754145,0.013788,0.000134802,0.231896,2.41586e-05,1.13021e-05
0.000434,0.000143672,0.0063102,800.61,0.753817,0.013782,0.00054643,0.231711,9.78807e-05,4.57913e-05
0.0009,0.000297469,0.0130635,801.262,0.753349,0.0137735,0.00113215,0.231448,0.000202659,9.48095e-05
0.001884,0.00062064,0.027249,802.63,0.752365,0.0137555,0.0023656,0.230893,0.000422829,0.000197811
0.003814,0.00124834,0.0547809,805.281,0.750445,0.0137204,0.00477184,0.229814,0.000850469,0.000397873
0.007286,0.00235748,0.103361,809.944,0.747027,0.0136579,0.00905847,0.2279,0.0016061,0.000751379
0.009774,0.00313686,0.137444,813.203,0.744604,0.0136136,0.0120982,0.226548,0.00213708,0.000999783
0.012912,0.00410209,0.179591,817.218,0.741578,0.0135582,0.0158955,0.224866,0.00279467,0.00130742
0.016746,0.00525537,0.229855,821.985,0.737926,0.0134915,0.0204822,0.222845,0.00358038,0.001675
0.021303,0.00659038,0.287903,827.459,0.733645,0.0134132,0.0258622,0.220489,0.00448989,0.00210049
0.026607,0.0080975,0.353254,833.578,0.728739,0.0133235,0.0320323,0.217808,0.00551666,0.00258084
0.032695,0.0097686,0.425479,840.283,0.723203,0.0132223,0.0390014,0.214804,0.00665514,0.00311346
0.039628,0.0115994,0.504303,847.527,0.717013,0.0131091,0.0468026,0.211476,0.00790245,0.00369698
0.043392,0.0125628,0.545646,851.292,0.7137,0.0130485,0.0509822,0.209707,0.0085588,0.00400404
0.045357,0.0130575,0.566838,853.213,0.711982,0.0130171,0.0531494,0.208793,0.00889584,0.00416171
0.047389,0.0135633,0.588478,855.167,0.710215,0.0129848,0.0553803,0.207856,0.00924041,0.00432292
0.04949,0.0140802,0.610562,857.154,0.708397,0.0129515,0.0576764,0.206895,0.00959254,0.00448765
0.051664,0.0146086,0.63311,859.175,0.706525,0.0129173,0.0600411,0.205908,0.00995253,0.00465606
0.056257,0.015704,0.679752,863.329,0.702601,0.0128456,0.0650015,0.203848,0.0106988,0.0050052
0.061167,0.0168447,0.72817,867.601,0.698449,0.0127696,0.0702537,0.201683,0.0114759,0.00536875
0.06642,0.0180316,0.77838,871.986,0.694053,0.0126893,0.0758186,0.199408,0.0122846,0.00574705
0.078122,0.0205582,0.884648,881.096,0.684418,0.0125131,0.0880332,0.194478,0.0140059,0.00655233
0.091527,0.0232675,0.997583,890.489,0.673614,0.0123156,0.101756,0.189047,0.0158517,0.00741585
0.168299,0.0356912,1.4975,926.407,0.61495,0.011243,0.176781,0.161335,0.0243157,0.0113755
0.226678,0.0423686,1.74729,937.226,0.572308,0.0104633,0.231836,0.143023,0.0288649,0.0135037
0.307676,0.0485472,1.95257,933.353,0.514124,0.00939954,0.307609,0.12032,0.0330743,0.015473
0.361046,0.0509252,2.01324,920.388,0.475956,0.00870172,0.357685,0.106732,0.0346944,0.0162309
0.425174,0.0521893,2.01942,895.108,0.430083,0.00786304,0.418225,0.0916402,0.0355556,0.0166338
0.501612,0.0516142,1.94467,852.558,0.375346,0.0068623,0.490923,0.0752545,0.0351638,0.0164505
0.590723,0.0483458,1.76321,787.95,0.311543,0.00569582,0.576238,0.0581771,0.0329372,0.0154088
0.689156,0.0418054,1.46812,700.332,0.241181,0.00440942,0.670974,0.0416297,0.0284813,0.0133242
0.789096,0.0322649,1.08824,595.684,0.169476,0.00309847,0.768156,0.0270043,0.0219816,0.0102835
0.879485,0.0210117,0.682071,486.157,0.102672,0.00187712,0.859219,0.0152194,0.014315,0.00669684
0.917619,0.0153309,0.489444,434.084,0.0728813,0.00133246,0.899976,0.0104798,0.0104447,0.00488624
0.948319,0.0102097,0.321537,388.415,0.0475278,0.000868932,0.934725,0.00666906,0.00695572,0.00325402
0.97075,0.00606935,0.189227,352.195,0.0278408,0.000509002,0.961743,0.00383753,0.00413496,0.00193441
0.985181,0.00318336,0.098602,327.257,0.0144685,0.000264522,0.980112,0.00197159,0.00216877,0.00101459
0.993219,0.00148684,0.0458856,312.7,0.00672374,0.000122928,0.990756,0.000910402,0.00101297,0.000473885
0.997125,0.00063692,0.019621,305.434,0.00287326,5.25307e-05,0.996049,0.000387839,0.000433925,0.000202998
0.998822,0.000262161,0.00806988,302.236,0.00118141,2.15993e-05,0.998376,0.000159255,0.000178607,8.35556e-05
