Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000004,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000019,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000049,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000104,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000193,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000326,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000511,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000739,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000739,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000739,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000742,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000852,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.004196,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000001,0.000003,0.000000,800.034122,0.754252,0.013790,-0.000000,0.231955,0.000002,0.000001
0.000008,0.000035,0.000000,800.347978,0.754247,0.013789,-0.000000,0.231928,0.000024,0.000011
0.000032,0.000143,0.000000,801.407553,0.754229,0.013789,-0.000000,0.231839,0.000098,0.000046
0.000136,0.000615,0.000000,806.031043,0.754150,0.013788,-0.000000,0.231447,0.000419,0.000196
0.000545,0.002461,0.000000,823.893325,0.753842,0.013782,-0.000000,0.229915,0.001677,0.000784
0.001119,0.005050,0.000000,848.563728,0.753409,0.013774,-0.000000,0.227767,0.003441,0.001610
0.002308,0.010414,0.000000,898.172700,0.752512,0.013758,-0.000000,0.223316,0.007095,0.003319
0.004593,0.020725,0.000000,989.014051,0.750789,0.013726,-0.000000,0.214759,0.014120,0.006606
0.008595,0.038785,0.000000,1138.099178,0.747770,0.013671,-0.000000,0.199773,0.026424,0.012362
0.011391,0.051404,0.000000,1240.143331,0.745661,0.013632,-0.000000,0.189302,0.035020,0.016383
0.014859,0.067055,0.000000,1362.269410,0.743045,0.013585,-0.000000,0.176315,0.045684,0.021372
0.019033,0.085890,0.000000,1503.778458,0.739897,0.013527,-0.000000,0.160685,0.058515,0.027375
0.023920,0.107942,1.710991,1663.098155,0.736211,0.013460,0.000000,0.142387,0.073539,0.034403
0.029506,0.132302,8.093409,1832.141950,0.731998,0.013383,0.000188,0.122129,0.090135,0.042167
0.035776,0.155886,12.090362,1988.315664,0.727269,0.013296,0.001232,0.102317,0.106202,0.049684
0.042770,0.176858,13.545446,2118.841719,0.721993,0.013200,0.003579,0.084370,0.120490,0.056368
0.046516,0.185943,13.556844,2172.523710,0.719168,0.013148,0.005312,0.076429,0.126679,0.059264
0.048461,0.190132,13.431411,2196.385462,0.717701,0.013121,0.006328,0.072717,0.129533,0.060599
0.050466,0.194103,13.233667,2218.259837,0.716189,0.013094,0.007454,0.069161,0.132238,0.061864
0.052533,0.197856,12.974505,2238.166819,0.714630,0.013065,0.008689,0.065760,0.134795,0.063061
0.054665,0.201393,12.664296,2256.134826,0.713022,0.013036,0.010037,0.062512,0.137205,0.064188
0.059152,0.207860,11.923573,2286.394285,0.709638,0.012974,0.013090,0.056438,0.141611,0.066249
0.063927,0.213520,11.079191,2309.474083,0.706036,0.012908,0.016611,0.050925,0.145467,0.068053
0.069016,0.218413,10.184630,2325.753940,0.702197,0.012838,0.020616,0.045935,0.148801,0.069613
0.080286,0.226072,8.392716,2339.184658,0.693697,0.012682,0.030189,0.037360,0.154018,0.072054
0.093136,0.231249,6.725652,2330.555769,0.684005,0.012505,0.041892,0.030349,0.157545,0.073704
0.165480,0.229229,2.756242,2095.680238,0.629439,0.011508,0.114683,0.015140,0.156169,0.073060
0.220513,0.218509,1.579063,1898.864940,0.587930,0.010749,0.172092,0.010720,0.148866,0.069643
0.296555,0.199543,0.831575,1649.130801,0.530575,0.009700,0.252337,0.007845,0.135945,0.063598
