Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000001,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000001,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000001,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000002,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000003,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000004,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000007,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000077,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.002187,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000002,0.000000,800.021307,0.754253,0.013790,-0.000000,0.231956,0.000002,0.000001
0.000005,0.000023,0.000000,800.225056,0.754249,0.013789,-0.000000,0.231938,0.000016,0.000007
0.000021,0.000096,0.000000,800.926481,0.754237,0.013789,-0.000000,0.231878,0.000065,0.000031
0.000093,0.000420,0.000000,804.053047,0.754183,0.013788,-0.000000,0.231609,0.000286,0.000134
0.000381,0.001718,0.000000,816.462057,0.753966,0.013784,-0.000000,0.230532,0.001171,0.000548
0.000795,0.003590,0.000000,834.148674,0.753653,0.013779,-0.000000,0.228979,0.002446,0.001144
0.001678,0.007571,0.000000,870.928004,0.752988,0.013766,-0.000000,0.225675,0.005158,0.002413
0.003430,0.015477,0.000000,941.111288,0.751666,0.013742,-0.000000,0.219114,0.010544,0.004933
0.006627,0.029902,0.445752,1061.918247,0.749255,0.013698,0.000000,0.207145,0.020371,0.009530
0.008951,0.040352,1.337178,1147.727647,0.747502,0.013666,0.000009,0.198471,0.027491,0.012861
0.011910,0.053315,3.398918,1250.739560,0.745270,0.013625,0.000095,0.187694,0.036322,0.016993
0.015563,0.068494,6.375309,1367.212729,0.742514,0.013575,0.000385,0.175031,0.046664,0.021830
0.019957,0.085283,10.078249,1491.299527,0.739200,0.013514,0.001059,0.160944,0.058102,0.027181
0.025133,0.102862,13.925939,1615.965124,0.735296,0.013443,0.002339,0.146060,0.070078,0.032784
0.031139,0.120371,17.214627,1734.280702,0.730766,0.013360,0.004466,0.131038,0.082006,0.038365
0.038042,0.137062,19.434561,1840.497899,0.725559,0.013265,0.007670,0.116443,0.093378,0.043685
0.041811,0.144777,20.095125,1887.429065,0.722717,0.013213,0.009729,0.109564,0.098634,0.046143
0.043784,0.148459,20.316747,1909.174050,0.721229,0.013186,0.010886,0.106240,0.101142,0.047317
0.045827,0.152034,20.467604,1929.725188,0.719688,0.013158,0.012137,0.102983,0.103578,0.048456
0.047944,0.155497,20.550375,1949.050803,0.718091,0.013128,0.013486,0.099797,0.105937,0.049560
0.050135,0.158844,20.568370,1967.124408,0.716438,0.013098,0.014936,0.096683,0.108218,0.050627
0.054778,0.165212,20.419269,1999.476462,0.712937,0.013034,0.018167,0.090650,0.112556,0.052656
0.059752,0.171085,20.056873,2026.692828,0.709185,0.012966,0.021840,0.084924,0.116557,0.054528
0.065085,0.176448,19.517967,2048.711462,0.705163,0.012892,0.025984,0.079513,0.120210,0.056237
0.077004,0.185679,18.033528,2077.214872,0.696173,0.012728,0.035858,0.069563,0.126499,0.059180
0.090698,0.192846,16.224353,2085.631978,0.685844,0.012539,0.047964,0.060808,0.131382,0.061464
0.169901,0.200300,8.891790,1920.213272,0.626105,0.011447,0.125515,0.036634,0.136460,0.063840
0.230249,0.192782,5.743475,1745.568598,0.580587,0.010615,0.187529,0.028488,0.131338,0.061443
0.314257,0.175571,3.179599,1509.265567,0.517224,0.009456,0.275351,0.022398,0.119613,0.055958
0.369708,0.162525,2.107597,1372.189701,0.475400,0.008691,0.333693,0.019691,0.110725,0.051800
0.436326,0.146002,1.220633,1223.807151,0.425153,0.007773,0.403973,0.017100,0.099468,0.046534
0.515568,0.125777,0.568665,1067.128450,0.365384,0.006680,0.487696,0.014462,0.085690,0.040088
0.607266,0.102066,0.187135,907.088843,0.296221,0.005416,0.584649,0.011649,0.069535,0.032530
0.707182,0.076117,0.035343,749.410171,0.220859,0.004038,0.690315,0.008671,0.051857,0.024260
0.806637,0.050266,0.002790,600.931816,0.145844,0.002666,0.795498,0.005725,0.034245,0.016021
