Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000010,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000011,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000042,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000112,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000206,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000206,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000206,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000206,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000209,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000349,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.004584,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000001,0.000004,0.000000,800.042222,0.754252,0.013790,-0.000000,0.231954,0.000003,0.000001
0.000010,0.000044,0.000000,800.433842,0.754246,0.013789,-0.000000,0.231921,0.000030,0.000014
0.000039,0.000176,0.000000,801.743090,0.754224,0.013789,-0.000000,0.231812,0.000120,0.000056
0.000166,0.000747,0.000000,807.394643,0.754128,0.013787,-0.000000,0.231338,0.000509,0.000238
0.000655,0.002958,0.000000,828.922298,0.753759,0.013781,-0.000000,0.229503,0.002015,0.000943
0.001333,0.006015,0.000000,858.158331,0.753248,0.013771,-0.000000,0.226967,0.004098,0.001917
0.002716,0.012258,0.000000,915.885029,0.752204,0.013752,-0.000000,0.221786,0.008351,0.003907
0.005329,0.024046,0.000000,1019.256505,0.750234,0.013716,-0.000000,0.212004,0.016382,0.007664
0.009805,0.044245,0.000000,1184.647589,0.746858,0.013654,-0.000000,0.195243,0.030143,0.014102
0.012869,0.058074,0.000000,1295.563894,0.744546,0.013612,-0.000000,0.183767,0.039565,0.018509
0.016621,0.075007,0.000000,1426.486646,0.741716,0.013560,-0.000000,0.169716,0.051101,0.023906
0.021084,0.095146,0.000000,1576.336364,0.738350,0.013499,-0.000000,0.153005,0.064821,0.030325
0.026256,0.118484,0.000000,1743.280451,0.734450,0.013428,-0.000000,0.133639,0.080721,0.037763
0.032116,0.144930,0.000000,1925.019975,0.730029,0.013347,-0.000000,0.111694,0.098738,0.046192
0.038631,0.174277,3.375504,2118.704531,0.725116,0.013257,0.000011,0.087339,0.118731,0.055545
0.045758,0.202079,7.463281,2293.174949,0.719740,0.013159,0.000978,0.064045,0.137672,0.064407
0.049499,0.213273,7.558577,2360.009683,0.716918,0.013107,0.002239,0.054463,0.145299,0.067974
0.051428,0.218200,7.381479,2388.248796,0.715463,0.013080,0.003076,0.050181,0.148655,0.069545
0.053409,0.222713,7.110235,2413.122034,0.713969,0.013053,0.004057,0.046208,0.151730,0.070983
0.055445,0.226828,6.774280,2434.762364,0.712433,0.013025,0.005181,0.042533,0.154534,0.072295
0.057539,0.230563,6.396995,2453.326349,0.710854,0.012996,0.006447,0.039140,0.157078,0.073485
0.061930,0.236984,5.586571,2481.784419,0.707542,0.012936,0.009415,0.033123,0.161453,0.075532
0.066587,0.242154,4.774081,2500.133386,0.704029,0.012871,0.012927,0.028018,0.164975,0.077179
0.071540,0.246246,4.012681,2509.699567,0.700294,0.012803,0.016972,0.023685,0.167762,0.078483
0.094918,0.253398,1.946186,2472.266236,0.682661,0.012481,0.038766,0.012695,0.172635,0.080763
0.163327,0.243018,0.539470,2181.269703,0.631063,0.011537,0.109475,0.004907,0.165563,0.077455
0.215709,0.229796,0.255211,1969.141017,0.591554,0.010815,0.164787,0.003048,0.156555,0.073241
0.288038,0.209568,0.117712,1711.457254,0.536999,0.009818,0.241598,0.002016,0.142775,0.066794
0.335603,0.195859,0.075519,1567.168728,0.501124,0.009162,0.292201,0.001655,0.133435,0.062424
0.392707,0.179203,0.045593,1412.840843,0.458053,0.008374,0.352996,0.001374,0.122087,0.057115
0.461105,0.159115,0.024558,1249.955318,0.406463,0.007431,0.425846,0.001145,0.108402,0.050713
0.541969,0.135280,0.010767,1081.123275,0.345471,0.006316,0.511991,0.000941,0.092164,0.043116
0.634342,0.108010,0.003305,910.871408,0.275799,0.005042,0.610407,0.000742,0.073585,0.034425
0.733182,0.078816,0.000558,744.798778,0.201248,0.003679,0.715717,0.000540,0.053696,0.025120
