Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
-0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000000,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000004,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.000160,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000000,0.000000,0.000000,800.004866,0.754253,0.013790,-0.000000,0.231957,0.000000,0.000000
0.000001,0.000005,0.000000,800.046567,0.754252,0.013790,-0.000000,0.231954,0.000003,0.000001
0.000011,0.000048,0.000000,800.478902,0.754245,0.013789,-0.000000,0.231918,0.000033,0.000015
0.000043,0.000193,0.000000,801.917862,0.754221,0.013789,-0.000000,0.231798,0.000131,0.000061
0.000181,0.000816,0.000000,808.098740,0.754117,0.013787,-0.000000,0.231280,0.000556,0.000260
0.000712,0.003215,0.000000,831.489298,0.753716,0.013780,-0.000000,0.229290,0.002190,0.001025
0.001443,0.006510,0.000000,863.007793,0.753165,0.013770,-0.000000,0.226556,0.004435,0.002075
0.002924,0.013196,0.000000,924.716806,0.752047,0.013749,-0.000000,0.221007,0.008990,0.004206
0.005699,0.025717,0.000000,1034.090771,0.749955,0.013711,-0.000000,0.210617,0.017520,0.008197
0.010406,0.046959,0.000000,1207.087825,0.746404,0.013646,-0.000000,0.192990,0.031993,0.014967
0.013600,0.061373,0.000000,1322.058321,0.743995,0.013602,-0.000000,0.181030,0.041812,0.019561
0.017488,0.078920,0.000000,1456.948058,0.741062,0.013548,-0.000000,0.166469,0.053767,0.025153
0.022089,0.099683,0.000000,1610.514078,0.737592,0.013485,-0.000000,0.149240,0.067912,0.031771
0.027398,0.123637,0.000000,1780.810341,0.733588,0.013412,-0.000000,0.129363,0.084232,0.039406
0.033389,0.150675,0.000000,1965.476022,0.729069,0.013329,-0.000000,0.106927,0.102652,0.048023
0.040028,0.180633,0.000000,2161.993816,0.724062,0.013238,-0.000000,0.082068,0.123061,0.057571
0.047270,0.213316,0.000000,2367.887077,0.718599,0.013138,-0.000000,0.054947,0.145328,0.067988
0.051026,0.230086,1.929451,2472.410439,0.715766,0.013086,0.000040,0.041022,0.156753,0.073333
0.052936,0.237363,2.653756,2516.567788,0.714325,0.013060,0.000338,0.034915,0.161710,0.075652
0.054885,0.243688,2.681300,2553.544293,0.712856,0.013033,0.000884,0.029539,0.166020,0.077668
0.056877,0.249004,2.488512,2582.982110,0.711353,0.013005,0.001699,0.024939,0.169641,0.079362
0.058917,0.253436,2.200225,2605.832305,0.709815,0.012977,0.002757,0.021016,0.172661,0.080775
0.063178,0.259920,1.606053,2633.659882,0.706601,0.012918,0.005580,0.014980,0.177078,0.082842
0.067685,0.264105,1.104124,2644.288071,0.703201,0.012856,0.009160,0.010678,0.179929,0.084175
0.072476,0.266704,0.723836,2642.842723,0.699588,0.012790,0.013375,0.007543,0.181700,0.085004
0.095002,0.266428,0.177339,2553.496287,0.682597,0.012480,0.035962,0.002532,0.181512,0.084916
0.161137,0.249155,0.025691,2217.583895,0.632715,0.011568,0.105925,0.000637,0.169745,0.079411
0.212235,0.234341,0.008668,1996.335250,0.594174,0.010863,0.160306,0.000316,0.159652,0.074689
0.282875,0.213470,0.003134,1735.135799,0.540894,0.009889,0.235571,0.000177,0.145433,0.068037
0.329362,0.199671,0.001811,1590.125091,0.505830,0.009248,0.285116,0.000135,0.136032,0.063639
0.385190,0.183072,0.001016,1435.520091,0.463722,0.008478,0.344622,0.000106,0.124723,0.058349
0.452135,0.163150,0.000526,1272.519419,0.413229,0.007555,0.415981,0.000085,0.111151,0.051999
0.531477,0.139528,0.000231,1103.432418,0.353385,0.006461,0.500558,0.000069,0.095057,0.044470
0.622657,0.112376,0.000074,932.490454,0.284612,0.005203,0.597754,0.000054,0.076559,0.035816
0.721180,0.083035,0.000014,765.056885,0.210301,0.003845,0.702779,0.000040,0.056570,0.026465
