Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,3.91575e-06,3.84476e-05,800.029,0.754252,0.01379,4.66078e-07,0.231954,2.66773e-06,1.24802e-06
1e-05,3.91416e-05,0.000384331,800.288,0.754243,0.0137898,4.65944e-06,0.231923,2.66664e-05,1.24751e-05
3.9e-05,0.000152452,0.00149707,801.123,0.754214,0.0137893,1.8155e-05,0.231826,0.000103863,4.85893e-05
0.000166,0.000645233,0.00633875,804.753,0.754087,0.013787,7.69676e-05,0.231404,0.000439585,0.000205647
0.000655,0.00249328,0.0245325,818.351,0.75361,0.0137782,0.00029934,0.229819,0.00169862,0.000794651
0.001333,0.0049401,0.0487124,836.322,0.752976,0.0137666,0.000598417,0.227719,0.0033656,0.0015745
0.002716,0.0095963,0.0950278,870.409,0.751756,0.0137442,0.00118366,0.22372,0.00653778,0.00305852
0.005329,0.0175405,0.175008,928.192,0.749633,0.0137053,0.00223784,0.216883,0.01195,0.00559049
0.009805,0.0296937,0.299672,1015.57,0.746266,0.0136437,0.00400927,0.206387,0.0202298,0.00946396
0.012869,0.0374396,0.380427,1070.58,0.744035,0.0136029,0.00525086,0.199672,0.0255068,0.0119327
0.016621,0.0465475,0.476421,1134.57,0.741319,0.0135532,0.00683331,0.191747,0.0317119,0.0148356
0.021084,0.0569785,0.587369,1206.92,0.738076,0.0134938,0.00882139,0.18263,0.0388183,0.0181602
0.026256,0.0685883,0.711553,1286.23,0.734284,0.0134245,0.0112769,0.172427,0.0467278,0.0218604
0.032116,0.0811263,0.845672,1370.37,0.729943,0.0133451,0.0142529,0.161333,0.0552697,0.0258565
0.038631,0.0942656,0.985097,1456.73,0.725079,0.0132562,0.0177909,0.149609,0.0642212,0.0300443
0.045758,0.107644,1.12434,1542.55,0.719728,0.0131584,0.0219197,0.13755,0.0733357,0.0343083
0.049499,0.114248,1.19146,1584.05,0.716913,0.0131069,0.0241886,0.131543,0.0778349,0.0364131
0.051428,0.117542,1.22441,1604.52,0.715461,0.0130803,0.0253848,0.128533,0.0800788,0.0374629
0.053409,0.120846,1.25706,1624.88,0.713968,0.0130531,0.0266314,0.125502,0.0823298,0.038516
0.055445,0.12416,1.28935,1645.13,0.712434,0.013025,0.0279314,0.12245,0.0845875,0.0395722
0.057539,0.127482,1.32122,1665.26,0.710855,0.0129962,0.029288,0.119379,0.0868511,0.0406312
0.06193,0.134172,1.38363,1705.2,0.707544,0.0129356,0.0321954,0.113153,0.0914085,0.0427632
0.066587,0.140865,1.44327,1744.31,0.704032,0.0128714,0.0353689,0.106863,0.0959686,0.0448966
0.07154,0.147546,1.49939,1782.41,0.700296,0.0128031,0.0388418,0.100514,0.10052,0.0470258
0.094918,0.173496,1.66784,1918.66,0.682661,0.0124807,0.0564711,0.0748907,0.1182,0.0552968
0.163327,0.210818,1.5052,2031.79,0.630509,0.0115273,0.117345,0.0298011,0.143626,0.0671919
0.215709,0.214056,1.09407,1951.8,0.591334,0.010811,0.168566,0.0152327,0.145832,0.068224
0.288038,0.203896,0.6022,1766.87,0.536919,0.00981619,0.242962,0.00640697,0.13891,0.0649858
0.335603,0.192856,0.361257,1633.69,0.501112,0.00916152,0.292882,0.00398885,0.131389,0.0614669
0.392707,0.17779,0.195429,1478.96,0.458071,0.00837459,0.353285,0.00247918,0.121125,0.0566652
0.461105,0.158513,0.100279,1307.15,0.406485,0.00743145,0.42595,0.00162028,0.107992,0.0505212
0.541969,0.13505,0.0431466,1124.28,0.345487,0.00631623,0.512022,0.00112516,0.092007,0.043043
0.634342,0.107941,0.0164335,937.795,0.275819,0.00504253,0.610395,0.000801997,0.073538,0.0344027
0.733182,0.0788273,0.00541425,757.078,0.201328,0.00368067,0.715609,0.000555497,0.0537036,0.0251237
0.82932,0.050543,0.00150157,592.571,0.129066,0.00235957,0.817681,0.000349311,0.034434,0.016109
0.873214,0.0375264,0.000716581,518.329,0.0958238,0.00175182,0.864639,0.000258232,0.0255661,0.0119604
0.911615,0.0261075,0.000322823,453.058,0.0666642,0.00121872,0.90583,0.000179228,0.0177866,0.00832093
0.943119,0.0168018,0.000139439,399.358,0.0429021,0.000784293,0.939396,0.000115202,0.0114468,0.00535506
0.966767,0.00984192,5.85642e-05,358.665,0.0251304,0.000459374,0.964501,6.74431e-05,0.00670516,0.00313685
0.982514,0.00529914,2.47677e-05,331.777,0.0135307,0.000247296,0.980886,3.6304e-05,0.0036102,0.001689
0.991609,0.00270937,1.09199e-05,316.308,0.00691799,0.000126413,0.990227,1.85591e-05,0.00184583,0.00086359
0.996171,0.00133651,4.9876e-06,308.06,0.00341257,6.23488e-05,0.995179,9.15425e-06,0.000910524,0.000426011
0.998202,0.000663294,2.39042e-06,304.004,0.00169361,3.09404e-05,0.997608,4.54294e-06,0.00045188,0.000211427
