Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.001,0.754253,0.01379,-0,0.231957,0,0
0,1e-06,0,800.01,0.754253,0.01379,-0,0.231957,1e-06,0
3e-06,7.77674e-06,0.0011398,800.057,0.75425,0.0137899,2.27776e-06,0.23195,5.29821e-06,2.47856e-06
1.1e-05,2.85041e-05,0.00417772,800.208,0.754242,0.0137898,8.34935e-06,0.231931,1.94196e-05,9.08469e-06
4.8e-05,0.000124169,0.0181993,800.907,0.754205,0.0137891,3.63849e-05,0.231846,8.4595e-05,3.95745e-05
0.000203,0.00052143,0.0764332,803.81,0.75405,0.0137863,0.000153034,0.231489,0.000355244,0.000166187
0.000437,0.00111088,0.162861,808.113,0.753821,0.0137821,0.000326803,0.230959,0.000756827,0.000354053
0.000954,0.00237272,0.347968,817.314,0.753327,0.013773,0.00070168,0.229825,0.00161651,0.000756222
0.002032,0.00485056,0.711798,835.331,0.752349,0.0137551,0.00145009,0.227596,0.00330463,0.00154595
0.004128,0.00922635,1.35535,866.971,0.750587,0.0137228,0.00281649,0.223648,0.00628578,0.00294058
0.005772,0.0123741,1.81896,889.577,0.749289,0.0136991,0.00383913,0.220799,0.0084303,0.00394383
0.007988,0.016354,2.40565,917.956,0.747609,0.0136683,0.00518472,0.217184,0.0111417,0.00521229
0.010885,0.0212505,3.12761,952.545,0.745476,0.0136293,0.00692722,0.212717,0.0144776,0.00677288
0.014566,0.027144,3.99556,993.68,0.742806,0.0135805,0.00916112,0.207308,0.0184927,0.00865126
0.019128,0.0340985,5.01599,1041.5,0.7395,0.01352,0.0120032,0.200878,0.0232307,0.0108678
0.024658,0.0421202,6.18408,1095.64,0.735459,0.0134461,0.0155831,0.193391,0.0286957,0.0134244
0.031248,0.051142,7.48007,1155.14,0.730589,0.013357,0.0200417,0.184871,0.0348421,0.0162999
0.034923,0.0559208,8.15615,1186.03,0.727851,0.013307,0.0226118,0.180309,0.0380977,0.017823
0.036863,0.0583702,8.49927,1201.67,0.726402,0.0132805,0.0239908,0.177957,0.0397665,0.0186037
0.038886,0.0608707,8.84685,1217.51,0.724888,0.0132528,0.0254444,0.175545,0.04147,0.0194006
0.040993,0.0634167,9.19772,1233.5,0.723308,0.0132239,0.0269745,0.173077,0.0432045,0.0202121
0.043187,0.0660051,9.55099,1249.6,0.721661,0.0131938,0.0285847,0.170556,0.044968,0.0210371
0.047874,0.0713227,10.2645,1282.15,0.718136,0.0131294,0.032079,0.165333,0.0485907,0.0227319
0.05294,0.0767529,10.9735,1314.64,0.714321,0.0130596,0.0359337,0.159933,0.0522902,0.0244626
0.058412,0.0822612,11.6684,1346.72,0.710197,0.0129842,0.0401815,0.154376,0.0560429,0.0262182
0.070795,0.0934455,12.9837,1408.73,0.700858,0.0128135,0.0500853,0.142798,0.0636625,0.0297828
0.077669,0.0989458,13.5703,1437.4,0.695672,0.0127187,0.0557411,0.136922,0.0674098,0.0315359
0.0851,0.104372,14.0989,1464.27,0.690067,0.0126162,0.0619703,0.130975,0.0711066,0.0332654
0.101892,0.114845,14.9327,1511.07,0.677401,0.0123846,0.0764423,0.118927,0.0782419,0.0366034
0.121504,0.124372,15.3753,1545.33,0.662608,0.0121142,0.0939435,0.106962,0.0847322,0.0396397
0.17151,0.139404,14.8206,1566.33,0.624271,0.0114133,0.14144,0.0834713,0.0949732,0.0444308
0.203439,0.142963,13.6328,1541.63,0.60043,0.0109775,0.172261,0.073369,0.0973979,0.0455651
0.241635,0.143821,11.9304,1493.33,0.571726,0.0104527,0.210127,0.0638735,0.0979825,0.0458386
0.341411,0.135115,7.50818,1321.77,0.496725,0.00908154,0.311493,0.0475852,0.0920514,0.0430639
0.407884,0.124636,5.16502,1198.5,0.446627,0.00816561,0.380236,0.0403357,0.0849119,0.0397239
0.487686,0.109724,3.09793,1055.37,0.386434,0.00706509,0.463346,0.0334319,0.0747526,0.0349712
0.581351,0.0905959,1.54169,899.22,0.315782,0.00577332,0.561257,0.0265929,0.0617213,0.0288748
0.685189,0.0684804,0.604981,740.583,0.237474,0.00434161,0.669979,0.0197254,0.0466545,0.0218262
0.79055,0.0457276,0.179111,591.079,0.158236,0.00289296,0.780075,0.0130682,0.0311534,0.0145744
0.885088,0.0250642,0.0389648,460.523,0.0866728,0.00158458,0.879534,0.00714454,0.0170759,0.00798855
0.924157,0.0165444,0.0161978,406.733,0.0572038,0.00104579,0.920492,0.00471378,0.0112715,0.00527307
0.954874,0.0098477,0.00638945,364.034,0.034047,0.000622402,0.952678,0.00280514,0.00670912,0.00313864
0.966703,0.00728267,0.00397653,347.524,0.0251782,0.000460252,0.965005,0.00207435,0.00496158,0.00232109
0.975974,0.00529535,0.00250958,334.659,0.0183072,0.000334629,0.974555,0.00150824,0.00360762,0.00168768
0.988176,0.00272746,0.00106243,317.928,0.00942921,0.000172326,0.986894,0.000776807,0.00185813,0.000869242
