Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,4.02722e-06,6.13726e-06,800.03,0.754252,0.01379,4.41383e-07,0.231954,2.74365e-06,1.28353e-06
1.1e-05,4.42794e-05,6.74819e-05,800.325,0.754242,0.0137898,4.85368e-06,0.231919,3.01665e-05,1.41125e-05
4.3e-05,0.000172843,0.000263445,801.27,0.75421,0.0137892,1.89544e-05,0.231809,0.000117754,5.50878e-05
0.000181,0.000723105,0.0011027,805.313,0.754072,0.0137867,7.94449e-05,0.231339,0.000492634,0.000230464
0.000712,0.00278118,0.00424926,820.417,0.753556,0.0137772,0.000307749,0.229578,0.00189475,0.000886404
0.001443,0.00547864,0.00839227,840.175,0.752876,0.0137648,0.000612203,0.227269,0.00373247,0.00174613
0.002924,0.0105615,0.0162605,877.275,0.75158,0.013741,0.00120369,0.222914,0.0071953,0.00336612
0.005699,0.0191473,0.0297436,939.512,0.749346,0.0137001,0.00226333,0.215544,0.0130446,0.00610257
0.010406,0.0321804,0.050667,1032.84,0.745826,0.0136357,0.00404166,0.204316,0.0219238,0.0102565
0.0136,0.0404409,0.0641832,1091.25,0.743505,0.0135932,0.00528774,0.197173,0.0275515,0.0128893
0.017488,0.0501157,0.0802175,1158.9,0.740691,0.0135417,0.00687556,0.188776,0.0341428,0.0159728
0.022089,0.0611508,0.0987075,1235.05,0.737342,0.0134805,0.00886986,0.179157,0.0416608,0.01949
0.027398,0.0733798,0.119346,1318.15,0.733441,0.0134091,0.0113322,0.168438,0.0499921,0.0233876
0.033389,0.0865212,0.141553,1405.84,0.728995,0.0133279,0.014314,0.156842,0.0589451,0.0275761
0.040028,0.100229,0.164544,1495.41,0.724032,0.0132371,0.0178576,0.144645,0.0682838,0.0319449
0.04727,0.114123,0.18739,1584,0.718591,0.0131377,0.021992,0.132156,0.0777497,0.0363733
0.051026,0.120892,0.198247,1626.26,0.715763,0.013086,0.0242409,0.126018,0.0823615,0.0385308
0.052936,0.124221,0.203499,1646.81,0.714324,0.0130597,0.0254109,0.122984,0.0846294,0.0395918
0.054885,0.12754,0.208668,1667.14,0.712856,0.0130328,0.0266228,0.119949,0.0868903,0.0406495
0.056877,0.130851,0.213751,1687.26,0.711354,0.0130054,0.0278799,0.11691,0.0891461,0.0417048
0.058917,0.134158,0.218745,1707.17,0.709816,0.0129772,0.0291862,0.113863,0.091399,0.0427588
0.063178,0.140795,0.228485,1746.58,0.706603,0.0129185,0.0319755,0.107708,0.0959211,0.0448744
0.067685,0.147428,0.237768,1785.16,0.703203,0.0128564,0.0350127,0.101499,0.10044,0.0469883
0.072476,0.154055,0.246492,1822.81,0.699589,0.0127903,0.0383356,0.09523,0.104954,0.0491003
0.095002,0.179809,0.272367,1957.93,0.682598,0.0124797,0.0551563,0.0699571,0.1225,0.0573088
0.161137,0.217271,0.241239,2073.8,0.632153,0.0115575,0.113735,0.0252832,0.148023,0.0692486
0.212235,0.220314,0.168994,1992.94,0.593925,0.0108586,0.163744,0.0111584,0.150095,0.0702184
0.282875,0.209356,0.0725153,1802.69,0.540798,0.00988727,0.236609,0.00334948,0.14263,0.066726
0.329362,0.197916,0.0579807,1666.58,0.505811,0.00924761,0.28553,0.00149467,0.134837,0.0630799
0.38519,0.182438,0.0194191,1508.46,0.463739,0.0084784,0.34474,0.000604633,0.124291,0.0581466
0.452135,0.162949,0.00561737,1334.22,0.413251,0.00755534,0.415996,0.000248298,0.111014,0.051935
0.531477,0.139482,0.00288401,1149.91,0.353401,0.00646112,0.500546,0.000109812,0.0950258,0.0444554
0.622657,0.112369,0.000652019,961.954,0.284629,0.00520381,0.597733,6.43369e-05,0.0765549,0.0358142
0.72118,0.083056,0.000151359,779.184,0.210362,0.00384605,0.702694,4.21201e-05,0.0565843,0.0264715
0.818302,0.0542144,3.72561e-05,611.606,0.137309,0.00251049,0.80594,2.63845e-05,0.0369352,0.0172791
0.863236,0.0408614,1.75577e-05,535.885,0.103489,0.00189216,0.853737,1.96844e-05,0.0278381,0.0130233
0.903053,0.0288714,7.81394e-06,467.874,0.0731223,0.00133693,0.896655,1.37986e-05,0.0196696,0.00920188
0.936284,0.0189746,3.35852e-06,411.288,0.0480564,0.000878593,0.932081,9.00188e-06,0.012927,0.00604752
0.961824,0.0113821,1.4045e-06,367.316,0.0288271,0.000526951,0.959258,5.35724e-06,0.00775441,0.00362762
0.97936,0.00624889,5.88485e-07,337.202,0.0158263,0.000289217,0.977632,2.91756e-06,0.00425722,0.00199154
0.989839,0.00324509,2.57265e-07,319.402,0.00821866,0.000150142,0.988384,1.50512e-06,0.00221079,0.00103418
0.995263,0.00163425,1.18088e-07,309.794,0.00413897,7.5593e-05,0.99415,7.54831e-07,0.00111336,0.00052081
0.997741,0.000828398,5.73255e-08,304.97,0.00209804,3.83124e-05,0.997035,3.81814e-07,0.000564361,0.000263994
