Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,3.97563e-06,1.96825e-05,800.029,0.754252,0.01379,4.52827e-07,0.231954,2.70851e-06,1.26711e-06
1e-05,3.97401e-05,0.000196751,800.292,0.754243,0.0137898,4.52698e-06,0.231923,2.70741e-05,1.26659e-05
4.1e-05,0.000162707,0.000805637,801.197,0.754212,0.0137892,1.85424e-05,0.231818,0.000110849,5.18579e-05
0.000173,0.000682522,0.00338098,805.021,0.75408,0.0137868,7.79187e-05,0.231373,0.000464988,0.000217533
0.000684,0.00264047,0.0131023,819.411,0.753583,0.0137777,0.000303504,0.229696,0.0017989,0.00084157
0.001388,0.00521242,0.0259244,838.278,0.752926,0.0137657,0.000604761,0.227492,0.00355111,0.0016613
0.002822,0.0100921,0.0504228,873.951,0.751666,0.0137426,0.00119329,0.223306,0.00687553,0.00321655
0.005517,0.0183659,0.0924994,934.033,0.749487,0.0137026,0.00224927,0.216195,0.0125123,0.00585357
0.010111,0.0309749,0.157906,1024.51,0.746042,0.0136395,0.00402276,0.205321,0.0211025,0.0098723
0.013242,0.0389893,0.200193,1081.31,0.743765,0.0135979,0.00526579,0.198382,0.0265626,0.0124267
0.017065,0.048396,0.250392,1147.24,0.740997,0.0135472,0.00685022,0.190209,0.0329712,0.0154248
0.021599,0.0591438,0.308292,1221.6,0.7377,0.0134869,0.00884002,0.180829,0.0402934,0.0188503
0.026841,0.0710789,0.372959,1302.91,0.733852,0.0134166,0.011297,0.170355,0.0484246,0.0226543
0.032769,0.0839384,0.442624,1388.97,0.729457,0.0133362,0.0142741,0.158994,0.0571855,0.0267528
0.039348,0.0973819,0.514823,1477.07,0.724541,0.0132463,0.0178126,0.147018,0.0663443,0.0310376
0.046535,0.11104,0.586678,1564.42,0.719144,0.0131477,0.021942,0.134726,0.0756494,0.0353908
0.05027,0.117713,0.620908,1606.21,0.716333,0.0130963,0.0241907,0.128668,0.0801951,0.0375174
0.052185,0.121022,0.637605,1626.71,0.71489,0.0130699,0.0253698,0.125649,0.0824495,0.038572
0.054148,0.124335,0.654112,1647.07,0.713411,0.0130428,0.0265965,0.122614,0.0847071,0.0396282
0.056162,0.127654,0.670403,1667.29,0.711893,0.0130151,0.0278737,0.119564,0.0869679,0.0406859
0.058231,0.130978,0.686457,1687.37,0.710333,0.0129866,0.0292051,0.116497,0.0892326,0.0417453
0.062561,0.13766,0.717806,1727.16,0.707068,0.0129269,0.0320533,0.110292,0.093785,0.043875
0.067147,0.144342,0.747696,1766.12,0.703609,0.0128637,0.0351586,0.104027,0.0983369,0.0460045
0.072022,0.151012,0.775764,1804.09,0.699932,0.0127964,0.0385558,0.097704,0.102881,0.0481305
0.094976,0.176918,0.859093,1940.08,0.682618,0.0124799,0.055771,0.072214,0.12053,0.0563872
0.162137,0.214362,0.766728,2054.97,0.631402,0.0115436,0.115377,0.0273164,0.146041,0.0683215
0.213774,0.217538,0.548893,1974.83,0.592778,0.0108375,0.165881,0.0129658,0.148205,0.0693338
0.285111,0.207027,0.278229,1787.6,0.539118,0.00985651,0.239352,0.00464571,0.141044,0.0659837
0.332043,0.195787,0.17136,1652.9,0.503793,0.00921067,0.288679,0.00253143,0.133386,0.0624012
0.3884,0.18053,0.0790316,1496.51,0.461319,0.00843414,0.348372,0.00134498,0.122992,0.0575386
0.455954,0.161155,0.0383202,1323.43,0.410371,0.00750268,0.420213,0.000759014,0.109791,0.0513632
0.535943,0.137681,0.0148223,1139.66,0.350033,0.00639959,0.505412,0.000474986,0.0937994,0.0438817
0.627646,0.110551,0.00495236,952.202,0.280868,0.00513515,0.603124,0.000323055,0.075316,0.0352347
0.726339,0.0812923,0.00150995,770.133,0.206478,0.00377517,0.708234,0.000220657,0.0553827,0.0259094
0.823087,0.0526546,0.000408505,603.662,0.133727,0.00244507,0.811034,0.000139187,0.0358724,0.016782
0.867602,0.0393866,0.000195544,528.229,0.100029,0.00182894,0.858653,0.000103542,0.0268332,0.0125533
0.906837,0.0276686,8.78033e-05,461.527,0.0702683,0.00128481,0.900706,7.25146e-05,0.01885,0.00881855
0.93935,0.0180122,3.79406e-05,406.075,0.0457442,0.000836426,0.93536,4.71263e-05,0.0122713,0.00574085
0.964095,0.0106815,1.59119e-05,363.424,0.0271267,0.000496031,0.961668,2.79092e-05,0.00727704,0.0034044
0.980867,0.00579933,6.68522e-06,334.655,0.0147279,0.000269322,0.979188,1.51313e-05,0.00395092,0.00184839
0.990744,0.0029753,2.92024e-06,317.852,0.0075559,0.000138174,0.989323,7.75261e-06,0.00202696,0.000948327
0.995786,0.00146608,1.3213e-06,308.815,0.00372314,6.8085e-05,0.994739,3.81657e-06,0.000998776,0.0004673
0.998063,0.000715352,6.19879e-07,304.306,0.00181664,3.32209e-05,0.997433,1.86133e-06,0.000487335,0.000228015
