Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,1.95976e-06,1.28276e-05,800.013,0.754252,0.01379,8.99436e-07,0.231955,1.33514e-06,6.24607e-07
1e-05,1.95948e-05,0.000128257,800.128,0.754243,0.0137898,8.99346e-06,0.231939,1.33495e-05,6.24519e-06
4e-05,7.83425e-05,0.000512782,800.512,0.754213,0.0137893,3.59619e-05,0.231884,5.33731e-05,2.4969e-05
0.000169,0.000330332,0.00216203,802.16,0.754083,0.0137869,0.000151723,0.231648,0.000225048,0.000105282
0.000667,0.00129378,0.00846602,808.455,0.753588,0.0137778,0.000595595,0.230745,0.000881424,0.000412349
0.001355,0.00260122,0.0170164,816.989,0.752912,0.0137655,0.00120125,0.22952,0.00177216,0.000829053
0.002758,0.00518826,0.033919,833.848,0.751567,0.0137408,0.00241136,0.227092,0.00353465,0.00165358
0.005403,0.00980935,0.0640522,863.86,0.749133,0.0136963,0.00461439,0.222747,0.0066829,0.0031264
0.009926,0.0170797,0.111277,910.789,0.745213,0.0136246,0.00820112,0.215882,0.011636,0.0054436
0.013017,0.0216846,0.141049,940.311,0.742665,0.013578,0.0105588,0.211514,0.0147733,0.00691126
0.016798,0.0270009,0.175258,974.179,0.739653,0.0135229,0.0133734,0.20645,0.0183951,0.00860565
0.021291,0.0329517,0.21331,1011.8,0.736185,0.0134594,0.0166531,0.200751,0.0224493,0.0105023
0.026494,0.0394452,0.254496,1052.46,0.732271,0.0133878,0.0204034,0.194493,0.0268732,0.0125719
0.032384,0.0463845,0.298054,1095.45,0.727924,0.0133083,0.0246289,0.187754,0.0316008,0.0147836
0.038929,0.0536803,0.343258,1140.09,0.723152,0.0132211,0.0293385,0.180608,0.0365713,0.0171089
0.046085,0.0612409,0.389358,1185.7,0.717967,0.0131262,0.0345382,0.173128,0.0417222,0.0195186
0.049825,0.06504,0.412197,1208.36,0.71526,0.0130767,0.0372846,0.169338,0.0443104,0.0207295
0.05175,0.0669575,0.423635,1219.72,0.713867,0.0130512,0.0387069,0.167417,0.0456168,0.0213406
0.053726,0.0688999,0.435158,1231.19,0.712436,0.0130251,0.0401735,0.165465,0.0469401,0.0219597
0.055755,0.0708679,0.446762,1242.75,0.710966,0.0129982,0.0416863,0.163481,0.0482808,0.0225869
0.057841,0.0728636,0.458457,1254.42,0.709454,0.0129705,0.0432493,0.161463,0.0496405,0.023223
0.062213,0.0769584,0.482208,1278.19,0.706279,0.0129125,0.0465507,0.157299,0.0524301,0.0245281
0.066847,0.0811721,0.506281,1302.39,0.702906,0.0128508,0.0500885,0.152982,0.0553009,0.0258711
0.071774,0.0855138,0.530661,1327.05,0.699311,0.0127851,0.0538937,0.148497,0.0582588,0.0272549
0.095007,0.104149,0.62934,1429.08,0.682215,0.0124725,0.0724293,0.128734,0.0709546,0.0331943
0.162955,0.142802,0.779305,1609.75,0.631411,0.0115436,0.131221,0.0830219,0.0972883,0.0455139
0.215047,0.159019,0.784309,1654.53,0.592265,0.0108279,0.179528,0.0583601,0.108336,0.0506825
0.286976,0.167467,0.696403,1627.05,0.538375,0.00984269,0.249104,0.0352108,0.114092,0.0533752
0.334279,0.166616,0.606777,1571.91,0.503045,0.00919678,0.296133,0.0250086,0.113512,0.0531038
0.391071,0.161059,0.491977,1482.59,0.461009,0.00842827,0.353096,0.0164064,0.109727,0.0513329
0.459116,0.152697,0.382644,1370.28,0.410561,0.00750596,0.421835,0.00740076,0.10403,0.0486677
0.539619,0.132521,0.185715,1182.48,0.341265,0.00623909,0.51818,0.00179538,0.0902839,0.0422371
0.631725,0.106515,0.125538,992.916,0.277611,0.00507538,0.608335,0.0024626,0.0725669,0.0339486
0.730523,0.0789726,0.0710038,795.838,0.202759,0.00370692,0.713679,0.000882456,0.0538025,0.0251701
0.826926,0.0509801,0.0260928,612.399,0.130433,0.00238466,0.815773,0.000429442,0.0347318,0.0162483
0.871073,0.0380663,0.0148291,531.305,0.097287,0.00177866,0.86258,0.000288043,0.025934,0.0121325
0.909803,0.0267933,0.00815069,461.846,0.0684248,0.00125098,0.903344,0.000186869,0.018254,0.00853958
0.941694,0.017648,0.00435455,406.199,0.0450468,0.000823558,0.936366,0.000116117,0.0120234,0.0056248
0.965753,0.0108176,0.0022711,364.953,0.0276033,0.000504641,0.961006,6.8465e-05,0.00737,0.00344783
0.981878,0.0061067,0.00114846,336.624,0.0155795,0.000284816,0.977991,3.77466e-05,0.00416049,0.00194636
0.991257,0.00314376,0.000554188,318.844,0.00801963,0.000146607,0.988671,1.91832e-05,0.00214186,0.001002
0.995992,0.00150776,0.000257197,309.035,0.00384606,7.03093e-05,0.994567,9.14274e-06,0.00102725,0.000480567
0.998112,0.000727367,0.000122258,304.358,0.00185536,3.39174e-05,0.997379,4.39844e-06,0.00049556,0.000231833
