Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.003,0.754253,0.01379,-0,0.231957,0,0
1e-06,1.76041e-06,7.80329e-05,800.011,0.754252,0.01379,9.43617e-07,0.231955,1.19933e-06,5.61079e-07
7e-06,1.23217e-05,0.000546177,800.08,0.754246,0.0137899,6.60488e-06,0.231945,8.39455e-06,3.92718e-06
2.7e-05,4.75116e-05,0.002106,800.31,0.754226,0.0137895,2.54702e-05,0.231912,3.23688e-05,1.51429e-05
0.000118,0.000207347,0.00919041,801.353,0.754134,0.0137878,0.000111201,0.231759,0.000141262,6.60859e-05
0.000476,0.000831775,0.0368602,805.426,0.753777,0.0137813,0.000446798,0.231163,0.000566673,0.000265104
0.000984,0.00170616,0.0755879,811.125,0.753275,0.0137721,0.00091857,0.230328,0.00116238,0.00054379
0.002048,0.00349542,0.154766,822.771,0.752243,0.0137532,0.00189084,0.228618,0.00238137,0.00111406
0.004118,0.00682767,0.301954,844.401,0.7503,0.0137177,0.00372766,0.225427,0.00465156,0.00217612
0.007802,0.0123472,0.544869,880.046,0.747021,0.0136577,0.00685238,0.220122,0.00841189,0.00393529
0.010414,0.0159986,0.704871,903.489,0.744804,0.0136171,0.00898218,0.216598,0.0108996,0.00509909
0.013687,0.0203256,0.893638,931.114,0.742123,0.0135681,0.0115776,0.212405,0.0138474,0.00647818
0.017661,0.0252741,1.10826,962.486,0.738979,0.0135105,0.0146501,0.207586,0.0172188,0.00805538
0.02235,0.0307666,1.34466,997.005,0.735381,0.0134447,0.0182036,0.202204,0.0209607,0.00980594
0.027758,0.0367303,1.59888,1034.1,0.731332,0.0133707,0.02225,0.196317,0.0250236,0.0117067
0.033912,0.0431306,1.86842,1073.43,0.726806,0.0132879,0.0268324,0.189943,0.0293841,0.0137466
0.040865,0.0499612,2.15177,1114.82,0.721747,0.0131954,0.0320253,0.183071,0.0340376,0.0159237
0.044621,0.0534996,2.29659,1136.01,0.719026,0.0131456,0.0348489,0.17948,0.0364482,0.0170514
0.046578,0.0553048,2.36992,1146.75,0.71761,0.0131197,0.0363268,0.177639,0.0376781,0.0176268
0.048599,0.0571429,2.44417,1157.64,0.716147,0.013093,0.0378585,0.175758,0.0389303,0.0182126
0.050687,0.0590147,2.51935,1168.67,0.714636,0.0130653,0.0394471,0.173837,0.0402056,0.0188092
0.052844,0.0609203,2.59541,1179.85,0.713075,0.0130368,0.0410951,0.171873,0.0415038,0.0194165
0.057395,0.0648507,2.75073,1202.72,0.709777,0.0129765,0.0445963,0.167799,0.0441815,0.0206692
0.062252,0.0689158,2.90898,1226.11,0.706251,0.012912,0.0483707,0.163551,0.046951,0.0219649
0.067439,0.0731155,3.06971,1249.97,0.702475,0.012843,0.0524461,0.15912,0.0498122,0.0233034
0.078968,0.081949,3.39744,1299.05,0.694041,0.0126888,0.06167,0.149651,0.0558303,0.0261188
0.092147,0.0912354,3.72415,1348.85,0.684331,0.0125112,0.0724856,0.139436,0.0621569,0.0290786
0.16711,0.129227,4.72919,1521.58,0.628289,0.0114866,0.138369,0.0926289,0.0880396,0.0411872
0.224097,0.144148,4.7514,1555.21,0.58547,0.0107037,0.191833,0.0678454,0.0982055,0.045943
0.303013,0.150872,4.18766,1513.66,0.526409,0.00962397,0.268646,0.0444491,0.102786,0.0480858
0.354954,0.149069,3.64078,1451.42,0.487689,0.00891605,0.320382,0.0339443,0.101558,0.0475113
0.417347,0.142628,2.94155,1356.43,0.441748,0.00807615,0.382717,0.0248297,0.0971699,0.0454585
0.49178,0.132924,2.24741,1233.82,0.383427,0.00700988,0.462192,0.0144481,0.0905582,0.0423654
0.578923,0.110658,1.38074,1052.88,0.317496,0.00580453,0.554537,0.0115039,0.0753892,0.0352689
0.676029,0.0871832,0.777318,869.35,0.243369,0.00444932,0.658018,0.00698037,0.0593962,0.027787
0.775976,0.0610278,0.36875,686.954,0.168707,0.00308432,0.762802,0.00437887,0.0415769,0.0194508
0.868124,0.0362078,0.147913,525.045,0.0994967,0.00181895,0.860062,0.00241426,0.0246676,0.0115402
0.907855,0.0254733,0.0869189,457.335,0.0698666,0.00127722,0.901725,0.00165779,0.0173544,0.00811894
0.940599,0.016736,0.0489437,402.948,0.0458423,0.000837988,0.935513,0.00107073,0.0114018,0.00533417
0.965299,0.0102069,0.0264677,362.635,0.0279343,0.000510599,0.960702,0.000645685,0.0069537,0.00325321
0.981834,0.00570795,0.0136288,334.982,0.0156136,0.000285376,0.978034,0.000358618,0.0038887,0.00181929
0.991437,0.00287665,0.00654178,317.619,0.00786662,0.000143775,0.988933,0.00018006,0.0019598,0.000916875
0.996278,0.00131026,0.00290666,308.023,0.0035826,6.5476e-05,0.99496,8.18645e-05,0.000892648,0.000417619
0.998443,0.000561841,0.00123257,303.44,0.00153614,2.80743e-05,0.997839,3.50757e-05,0.00038277,0.000179077
