Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,2.97968e-08,2.63245e-08,800,0.754252,0.01379,1.09803e-06,0.231957,2.02999e-08,9.49673e-09
1.1e-05,3.2776e-07,2.89566e-07,799.996,0.754244,0.0137898,1.20783e-05,0.231954,2.23296e-07,1.04463e-07
4.3e-05,1.28119e-06,1.13189e-06,799.984,0.754217,0.0137893,4.72148e-05,0.231945,8.72849e-07,4.08338e-07
0.000181,5.392e-06,4.76364e-06,799.933,0.754102,0.0137872,0.000198733,0.231906,3.67345e-06,1.71852e-06
0.000712,2.11964e-05,1.8726e-05,799.736,0.75366,0.0137792,0.000781636,0.231758,1.44406e-05,6.75565e-06
0.001443,4.29191e-05,3.79164e-05,799.464,0.753051,0.013768,0.00158379,0.231554,2.92398e-05,1.3679e-05
0.002924,8.6807e-05,7.66863e-05,798.914,0.751819,0.0137455,0.00320789,0.231141,5.91397e-05,2.76668e-05
0.005699,0.000168602,0.000148936,797.882,0.749513,0.0137033,0.00624725,0.230368,0.000114865,5.37363e-05
0.010406,0.00030604,0.000270315,796.13,0.74561,0.013632,0.0113915,0.229061,0.000208498,9.75401e-05
0.0136,0.00039837,0.000351842,794.94,0.742967,0.0135837,0.0148742,0.228176,0.000271401,0.000126967
0.017488,0.000509751,0.000450175,793.488,0.739758,0.013525,0.0191052,0.227102,0.000347282,0.000162466
0.022089,0.000640131,0.00056526,791.769,0.735969,0.0134557,0.0241,0.225836,0.000436108,0.000204021
0.027398,0.000788664,0.000696339,789.781,0.731609,0.013376,0.0298475,0.224379,0.0005373,0.00025136
0.033389,0.000953835,0.000842063,787.533,0.726704,0.0132863,0.036313,0.222742,0.000649827,0.000304003
0.040028,0.00113387,0.00100085,785.036,0.721289,0.0131873,0.0434533,0.220937,0.00077248,0.000361383
0.04727,0.00132668,0.00117086,782.306,0.715404,0.0130797,0.0512131,0.218977,0.000903839,0.000422836
0.051026,0.00142522,0.00125772,780.887,0.71236,0.0130241,0.055226,0.217964,0.000970974,0.000454243
0.052936,0.00147496,0.00130156,780.165,0.710815,0.0129958,0.0572636,0.21745,0.00100485,0.000470093
0.054885,0.00152544,0.00134605,779.427,0.70924,0.012967,0.0593407,0.216927,0.00103925,0.000486183
0.056877,0.00157676,0.00139127,778.673,0.707632,0.0129376,0.0614614,0.216392,0.00107421,0.00050254
0.058917,0.00162903,0.00143733,777.899,0.705987,0.0129075,0.063631,0.215846,0.00110983,0.0005192
0.063178,0.00173728,0.0015327,776.282,0.702556,0.0128448,0.0681555,0.214706,0.00118357,0.000553702
0.067685,0.00185042,0.00163235,774.569,0.698936,0.0127786,0.0729304,0.213505,0.00126065,0.000589759
0.072476,0.00196915,0.0017369,772.744,0.695096,0.0127084,0.0779945,0.212232,0.00134154,0.0006276
0.095002,0.00250644,0.00220972,764.12,0.677167,0.0123806,0.101646,0.2063,0.00170758,0.000798845
0.161137,0.00389083,0.0034252,738.325,0.625595,0.0114377,0.169714,0.189362,0.00265074,0.00124007
0.212235,0.0047719,0.00419605,717.866,0.586687,0.0107264,0.221104,0.176711,0.00325099,0.00152088
0.282875,0.00573327,0.00503347,688.73,0.533971,0.00976255,0.290783,0.15975,0.00390596,0.00182729
0.329362,0.00620982,0.00544617,668.961,0.499815,0.00913808,0.335961,0.148876,0.00423061,0.00197917
0.38519,0.00662373,0.00580189,644.533,0.459212,0.00839572,0.389703,0.136066,0.0045126,0.00211109
0.452135,0.0068977,0.00603275,614.155,0.410921,0.00751283,0.453666,0.121002,0.00469925,0.00219841
0.531477,0.00691436,0.00603646,576.445,0.353928,0.00647082,0.529225,0.103462,0.00471061,0.00220372
0.622657,0.00652422,0.00568403,530.511,0.288245,0.00526994,0.616395,0.0835662,0.00444481,0.00207938
0.72118,0.00560588,0.00487293,477.27,0.216347,0.00395544,0.711921,0.0621701,0.00381916,0.00178669
0.818302,0.00417879,0.00362431,420.489,0.143726,0.00262771,0.80852,0.0409476,0.00284692,0.00133185
0.863236,0.00333532,0.00288976,392.568,0.109295,0.00199822,0.854356,0.0310156,0.00227228,0.00106302
0.903053,0.00248668,0.00215249,366.856,0.0782381,0.00143041,0.89572,0.0221251,0.00169412,0.000792546
0.936284,0.00170306,0.00147304,344.649,0.0518702,0.000948332,0.930852,0.0146261,0.00116026,0.000542793
0.961824,0.00105271,0.00090999,327.091,0.031298,0.000572215,0.958271,0.00880572,0.000717189,0.000335517
0.97936,0.000581335,0.000502316,314.776,0.0170064,0.000310924,0.977324,0.00477749,0.000396051,0.000185281
0.989839,0.000289811,0.000250357,307.313,0.00839784,0.000153536,0.988802,0.00235702,0.000197442,9.23678e-05
0.995263,0.000135988,0.00011746,303.419,0.00392132,7.16926e-05,0.994771,0.00110008,9.26455e-05,4.33416e-05
