Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,4e-06,0,800.042,0.754252,0.01379,-0,0.231954,3e-06,1e-06
1e-05,5.22822e-05,0.000460746,800.413,0.754243,0.0137898,1.74059e-06,0.231913,3.5619e-05,1.66632e-05
3.9e-05,0.000203338,0.00179285,801.607,0.754214,0.0137893,6.77602e-06,0.231787,0.000138531,6.48072e-05
0.000166,0.000855361,0.00755828,806.758,0.754088,0.013787,2.86225e-05,0.231241,0.000582744,0.000272617
0.000655,0.00323956,0.0288651,825.56,0.753628,0.0137785,0.000110142,0.229243,0.00220706,0.0010325
0.001333,0.00628884,0.0566725,849.528,0.753037,0.0137676,0.00021854,0.226688,0.00428448,0.00200436
0.002716,0.0119333,0.109965,893.637,0.751932,0.0137473,0.000433292,0.221955,0.00812995,0.00380335
0.005329,0.0216235,0.20728,968.53,0.749997,0.0137119,0.000850923,0.213817,0.0147316,0.00689179
0.009805,0.0373367,0.380051,1087.79,0.746749,0.0136524,0.00167495,0.200587,0.0254368,0.0118999
0.012869,0.0478399,0.504847,1166.07,0.744494,0.0136112,0.00233699,0.191718,0.0325924,0.0152475
0.016621,0.0603959,0.662759,1258.2,0.741699,0.01356,0.0032602,0.181085,0.0411465,0.0192494
0.021084,0.0747669,0.853814,1361.68,0.738348,0.0134988,0.00451877,0.168868,0.0509372,0.0238297
0.026256,0.0905294,1.07382,1472.71,0.734451,0.0134275,0.00619312,0.155399,0.0616758,0.0288535
0.032116,0.107162,1.31428,1586.91,0.730031,0.0133467,0.00836773,0.141093,0.0730073,0.0341546
0.038631,0.124113,1.56284,1699.91,0.725116,0.0132569,0.0111272,0.126387,0.0845559,0.0395574
0.045758,0.140837,1.8042,1807.6,0.71974,0.0131586,0.0145488,0.111716,0.0959491,0.0448874
0.049499,0.148876,1.91595,1857.85,0.716918,0.013107,0.0165084,0.10459,0.101426,0.0474497
0.051428,0.152913,1.96761,1882.72,0.715439,0.01308,0.0175758,0.100993,0.104176,0.0487362
0.053409,0.157103,2.02522,1908.46,0.713885,0.0130516,0.0187069,0.0972538,0.107031,0.0500717
0.055445,0.161174,2.0763,1933.06,0.712293,0.0130225,0.019915,0.0935954,0.109804,0.0513693
0.057539,0.165376,2.13282,1958.27,0.710627,0.012992,0.0211932,0.089812,0.112667,0.0527085
0.06193,0.172918,2.21632,2001.76,0.707328,0.0129317,0.0238956,0.0829268,0.117805,0.0551124
0.066587,0.180253,2.28874,2042.57,0.70383,0.0128678,0.0269084,0.0761413,0.122803,0.0574502
0.07154,0.18735,2.34861,2080.49,0.70011,0.0127998,0.030267,0.0694728,0.127638,0.0597123
0.094918,0.212175,2.38358,2193.24,0.682548,0.0124787,0.0480509,0.0447482,0.14455,0.0676244
0.163327,0.232627,1.38523,2153.51,0.63107,0.0115375,0.111769,0.0129972,0.158484,0.074143
0.215709,0.225918,0.709106,1990.34,0.591564,0.0108152,0.165633,0.00606966,0.153914,0.0720049
0.288038,0.208361,0.27237,1749.44,0.537009,0.00981786,0.241853,0.00295912,0.141952,0.0664089
0.335603,0.195236,0.152073,1603.69,0.501134,0.00916195,0.292326,0.00214302,0.13301,0.0622255
0.392707,0.178897,0.0819697,1445.06,0.458063,0.00837448,0.35305,0.00161569,0.121879,0.0570178
0.461105,0.158979,0.0417582,1276.29,0.406474,0.00743124,0.425861,0.00125436,0.108309,0.0506695
0.541969,0.135229,0.0193004,1100.49,0.345482,0.00631611,0.511988,0.000984097,0.0921292,0.0431001
0.634342,0.107997,0.00744673,922.546,0.275809,0.00504229,0.610396,0.000755072,0.0735765,0.0344207
0.733182,0.0788163,0.00215923,749.583,0.201258,0.00367938,0.715704,0.000542569,0.0536961,0.0251202
0.82932,0.0504194,0.000424253,590.289,0.128741,0.00235367,0.81814,0.000345496,0.0343498,0.0160696
0.873214,0.0374598,0.000157742,518.253,0.0956495,0.00174865,0.864885,0.000256499,0.0255206,0.0119391
0.911615,0.0261328,5.26496e-05,454.553,0.0667272,0.00121984,0.905741,0.000178858,0.0178038,0.008329
0.943119,0.0168607,1.61021e-05,401.29,0.0430521,0.000787008,0.939184,0.000115356,0.0114869,0.00537381
0.966767,0.00981655,4.77806e-06,359.794,0.0250655,0.000458202,0.964592,6.71589e-05,0.00668792,0.00312873
0.982514,0.00516937,1.48042e-06,331.81,0.0131993,0.000241255,0.981354,3.53802e-05,0.00352186,0.00164763
0.991609,0.00253014,5.12609e-07,315.667,0.00646024,0.000118031,0.990874,1.7323e-05,0.00172374,0.000806483
0.996171,0.00123222,2.07005e-07,307.655,0.00314619,5.74534e-05,0.995556,8.43717e-06,0.000839467,0.000392801
0.998202,0.000624179,9.61434e-08,303.883,0.00159368,2.90929e-05,0.997749,4.27367e-06,0.000425223,0.000198983
