Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
-0,-0,0,800,0.754253,0.01379,-0,0.231957,-0,-0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,4e-06,0,800.044,0.754252,0.01379,-0,0.231954,3e-06,1e-06
1e-05,5.28578e-05,0.000232412,800.417,0.754243,0.0137898,1.61344e-06,0.231913,3.60108e-05,1.68468e-05
4.1e-05,0.00021608,0.000950618,801.706,0.754212,0.0137892,6.60249e-06,0.231776,0.000147211,6.88689e-05
0.000173,0.000900709,0.00397193,807.111,0.754082,0.0137868,2.76431e-05,0.231203,0.000613633,0.000287073
0.000684,0.00341316,0.0151882,826.907,0.753602,0.013778,0.00010654,0.2291,0.00232531,0.00108784
0.001388,0.00659998,0.0297306,851.93,0.752991,0.0137668,0.00021083,0.226432,0.00449642,0.00210354
0.002822,0.0124889,0.0576287,897.889,0.75185,0.0137458,0.000417853,0.221497,0.00850841,0.00398045
0.005517,0.0225716,0.108658,975.68,0.749861,0.0137093,0.000821694,0.213037,0.0153776,0.00719402
0.010111,0.0389076,0.19969,1099.38,0.746525,0.0136482,0.0016237,0.199295,0.0265069,0.0124006
0.013242,0.049796,0.265562,1180.31,0.744218,0.013606,0.00227013,0.19011,0.0339249,0.015871
0.017065,0.0627777,0.34897,1275.27,0.741367,0.0135539,0.00317326,0.179128,0.0427691,0.0200085
0.021599,0.0775931,0.449924,1381.59,0.73796,0.0134916,0.00440657,0.166548,0.0528625,0.0247305
0.026841,0.0938094,0.566282,1495.39,0.73401,0.0134194,0.00605127,0.15271,0.0639103,0.0298989
0.032769,0.110896,0.693594,1612.27,0.729538,0.0133377,0.00819347,0.138035,0.075551,0.0353447
0.039348,0.128286,0.825254,1727.74,0.724575,0.0132469,0.0109196,0.122972,0.0873987,0.0408874
0.046535,0.145421,0.953007,1837.65,0.719154,0.0131478,0.01431,0.107967,0.0990722,0.0463486
0.05027,0.153576,1.01154,1888.42,0.716337,0.0130963,0.0162379,0.100753,0.104628,0.0489479
0.052185,0.157747,1.03947,1914.11,0.714844,0.0130691,0.0172927,0.0970475,0.10747,0.0502771
0.054148,0.161854,1.07072,1939.13,0.713331,0.0130414,0.0183886,0.0933848,0.110268,0.0515862
0.056162,0.165951,1.09499,1963.81,0.711757,0.0130126,0.0195676,0.0897121,0.113059,0.0528919
0.058231,0.170181,1.12371,1989.1,0.710111,0.0129825,0.0208129,0.0859132,0.115941,0.05424
0.062561,0.177753,1.16858,2032.64,0.706856,0.012923,0.0234499,0.0790179,0.1211,0.0566535
0.067147,0.185121,1.20664,2073.56,0.70341,0.01286,0.0263866,0.0722232,0.126119,0.0590017
0.072022,0.192246,1.23601,2111.58,0.699748,0.0127931,0.0296628,0.0655502,0.130973,0.0612728
0.094976,0.217117,1.24764,2224.57,0.682501,0.0124778,0.0470176,0.0408871,0.147917,0.0691995
0.162137,0.237008,0.692037,2181.89,0.631967,0.011554,0.109608,0.00986253,0.161469,0.0755392
0.213774,0.229495,0.323512,2013.49,0.593023,0.0108421,0.162905,0.00373374,0.156351,0.0731447
0.285111,0.211173,0.104682,1767.44,0.539217,0.00985833,0.238303,0.00144886,0.143868,0.067305
0.332043,0.197818,0.051144,1619.98,0.503819,0.00921114,0.288194,0.000958786,0.134769,0.0630483
0.3884,0.181382,0.0247976,1460.32,0.461312,0.00843398,0.348192,0.000679819,0.123572,0.0578102
0.455954,0.161474,0.0116414,1290.96,0.41036,0.00750242,0.420157,0.000507323,0.110009,0.0514649
0.535943,0.137789,0.00515026,1114.71,0.350028,0.00639944,0.505395,0.00038982,0.0938727,0.0439161
0.627646,0.110581,0.00196112,936.121,0.28086,0.00513501,0.603128,0.000296846,0.0753368,0.0352444
0.726339,0.0812781,0.000573869,762.077,0.206419,0.00377417,0.708315,0.000213657,0.0553731,0.0259048
0.823087,0.0525445,0.000115697,601.153,0.133443,0.00243995,0.811436,0.000137309,0.0357973,0.0167469
0.867602,0.039328,4.32285e-05,528.005,0.0998775,0.0018262,0.858866,0.000102701,0.0267931,0.0125346
0.906837,0.0276881,1.45583e-05,462.922,0.0703167,0.00128567,0.900638,7.22993e-05,0.0188632,0.00882479
0.93935,0.018059,4.52009e-06,407.965,0.0458626,0.000838548,0.935193,4.71648e-05,0.0123031,0.00575581
0.964095,0.0106635,1.32402e-06,364.672,0.0270811,0.000495184,0.961733,2.78456e-05,0.00726482,0.00339868
0.980867,0.00568455,4.02874e-07,334.852,0.0144364,0.000264014,0.9796,1.48236e-05,0.00387277,0.00181177
0.990744,0.00279219,1.35852e-07,317.235,0.00709085,0.000129695,0.98998,7.25995e-06,0.00190223,0.000889953
0.995786,0.00135045,5.33326e-08,308.366,0.00342939,6.2728e-05,0.995154,3.50072e-06,0.000919991,0.000430457
0.998063,0.000671459,2.40305e-08,304.166,0.00170509,3.11882e-05,0.99759,1.73724e-06,0.000457418,0.000214041
