Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,2.79783e-06,2.55466e-05,800.019,0.754252,0.01379,7.13837e-07,0.231955,1.90611e-06,8.9172e-07
1e-05,2.79719e-05,0.000255408,800.194,0.754243,0.0137898,7.13719e-06,0.231932,1.90567e-05,8.91515e-06
3.9e-05,0.000109009,0.000995364,800.756,0.754214,0.0137893,2.78203e-05,0.23186,7.42661e-05,3.47433e-05
0.000166,0.000462493,0.00422319,803.208,0.754087,0.013787,0.000118142,0.231546,0.000315088,0.000147405
0.000655,0.00180284,0.0164649,812.498,0.753603,0.0137781,0.000462163,0.230354,0.00122824,0.000574599
0.001333,0.00361008,0.0329766,825.009,0.752948,0.0137661,0.000930009,0.228746,0.00245948,0.0011506
0.002716,0.00713265,0.0651778,849.34,0.751661,0.0137425,0.00185591,0.225608,0.00485934,0.00227331
0.005329,0.0132977,0.121581,891.734,0.749371,0.0137006,0.00352563,0.220105,0.00905946,0.00423822
0.009805,0.0227918,0.208498,956.49,0.745738,0.0136341,0.00623851,0.211598,0.0155276,0.00726417
0.012869,0.0287547,0.263063,996.796,0.743381,0.013591,0.00804265,0.206231,0.01959,0.00916467
0.016621,0.0356436,0.326006,1042.98,0.740576,0.0135397,0.0102346,0.200006,0.0242833,0.0113603
0.021084,0.0433985,0.396635,1094.46,0.737305,0.0134798,0.0128527,0.192964,0.0295665,0.0138319
0.026256,0.0519349,0.473948,1150.47,0.733553,0.0134112,0.0159356,0.185165,0.0353822,0.0165527
0.032116,0.0611442,0.556618,1210.08,0.72931,0.0133336,0.01952,0.176692,0.0416563,0.0194879
0.038631,0.070892,0.642983,1272.21,0.724575,0.013247,0.0236375,0.167648,0.0482973,0.0225947
0.045758,0.0810141,0.731024,1335.58,0.719361,0.0131517,0.0283085,0.158165,0.0551933,0.0258208
0.049499,0.0861087,0.774551,1367.01,0.716608,0.0131013,0.0308294,0.153353,0.0586641,0.0274446
0.051428,0.0886776,0.796268,1382.73,0.715184,0.0130753,0.0321474,0.150916,0.0604143,0.0282633
0.053409,0.0912748,0.818053,1398.54,0.71372,0.0130485,0.0335136,0.148444,0.0621837,0.0290911
0.055445,0.0939009,0.839894,1414.43,0.712212,0.013021,0.0349308,0.145936,0.0639728,0.0299281
0.057539,0.0965562,0.861776,1430.39,0.710658,0.0129926,0.036402,0.143391,0.0657818,0.0307744
0.06193,0.101975,0.905739,1462.66,0.707393,0.0129329,0.0395306,0.138169,0.0694734,0.0325014
0.066587,0.107501,0.949514,1495.09,0.703919,0.0128693,0.0429112,0.132799,0.0732385,0.0342628
0.07154,0.113133,0.992854,1527.62,0.700215,0.0128016,0.0465741,0.127277,0.0770749,0.0360576
0.094918,0.136388,1.15358,1655.13,0.682651,0.0124805,0.0647077,0.103772,0.0929187,0.0434697
0.163327,0.177754,1.27478,1829.83,0.631064,0.0115374,0.123936,0.055709,0.1211,0.0566536
0.215709,0.190012,1.14118,1829.79,0.591554,0.010815,0.173603,0.0340163,0.129451,0.0605606
0.288038,0.191452,0.84629,1734.63,0.535639,0.00979277,0.247416,0.0156996,0.130433,0.0610197
0.335603,0.184917,0.640683,1634.51,0.49997,0.00914064,0.296155,0.00981703,0.12598,0.0589368
0.392707,0.17333,0.410688,1501.82,0.457092,0.0083567,0.355571,0.00564991,0.118086,0.0552438
0.461105,0.156358,0.267705,1340.24,0.406144,0.00742522,0.42688,0.00319275,0.106524,0.0498344
0.541969,0.134374,0.148141,1157.78,0.345788,0.00632176,0.511772,0.00174428,0.0915461,0.0428274
0.634342,0.10802,0.0572426,964.231,0.276773,0.00505998,0.609113,0.00103352,0.073592,0.034428
0.733182,0.0790335,0.0184321,772.649,0.202086,0.00369454,0.714557,0.000628214,0.053844,0.0251894
0.82932,0.0503833,0.0061626,596.993,0.128736,0.00235352,0.818155,0.000371883,0.0343252,0.0160581
0.873214,0.0374342,0.0032288,520.168,0.0956269,0.00174822,0.864921,0.000269433,0.0255033,0.011931
0.911615,0.0261066,0.0016428,453.599,0.0666807,0.00121901,0.905808,0.000184984,0.017786,0.00832069
0.943119,0.0168681,0.000811423,399.436,0.0430802,0.000787536,0.939145,0.000118395,0.011492,0.00537623
0.966767,0.010063,0.000392578,359.465,0.0256989,0.000469759,0.963698,7.02383e-05,0.0068557,0.00320731
0.982514,0.00558606,0.000188675,333.079,0.0142653,0.000260737,0.979849,3.88693e-05,0.00380567,0.00178044
0.991609,0.00288689,8.95453e-05,317.119,0.00737221,0.000134736,0.989586,2.00554e-05,0.00196677,0.000920147
0.996171,0.00140171,4.16351e-05,308.318,0.0035795,6.54165e-05,0.994944,9.73038e-06,0.000954948,0.000446774
0.998202,0.000682326,1.98775e-05,304.051,0.00174243,3.18427e-05,0.997539,4.735e-06,0.00046485,0.000217482
