Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,2.75275e-06,4.03214e-05,800.019,0.754252,0.01379,7.23829e-07,0.231955,1.8754e-06,8.77354e-07
9e-06,2.47697e-05,0.000362819,800.172,0.754244,0.0137898,6.5135e-06,0.231935,1.68751e-05,7.89456e-06
3.7e-05,0.000101758,0.00149053,800.706,0.754216,0.0137893,2.6764e-05,0.231866,6.93259e-05,3.24322e-05
0.000157,0.000430466,0.00630561,802.988,0.754096,0.0137871,0.000113318,0.231574,0.000293269,0.000137198
0.000624,0.00169109,0.0247747,811.733,0.753633,0.0137787,0.000446671,0.23045,0.00115211,0.000538982
0.001271,0.00339148,0.0496935,823.514,0.753007,0.0137672,0.000899981,0.228934,0.00231056,0.00108093
0.0026,0.00673408,0.0986998,846.624,0.751767,0.0137445,0.00180413,0.225951,0.00458781,0.00214628
0.005121,0.0126182,0.185022,887.13,0.749548,0.0137039,0.003442,0.220688,0.00859656,0.00402166
0.009469,0.0217525,0.31907,949.513,0.746002,0.0136389,0.00611927,0.212487,0.0148196,0.00693294
0.012462,0.0275211,0.40367,988.565,0.74369,0.0135966,0.00790643,0.207286,0.0187496,0.00877151
0.016139,0.0342032,0.501503,1033.44,0.740933,0.0135462,0.0100809,0.201237,0.023302,0.0109012
0.020527,0.0417439,0.611542,1083.58,0.737711,0.0134873,0.0126813,0.194376,0.0284394,0.0133046
0.025625,0.0500596,0.732206,1138.25,0.73401,0.0134196,0.0157455,0.186765,0.0341047,0.015955
0.031414,0.0590466,0.861466,1196.53,0.729819,0.0133429,0.0193104,0.178481,0.0402274,0.0188193
0.037861,0.0685741,0.996741,1257.37,0.725137,0.0132573,0.0234072,0.169625,0.0467183,0.0218559
0.044944,0.0785117,1.1353,1319.72,0.719958,0.0131626,0.0280708,0.160297,0.0534886,0.0250232
0.048694,0.0835573,1.20443,1350.91,0.717201,0.0131122,0.0306083,0.155521,0.056926,0.0266314
0.050634,0.0861097,1.23903,1366.56,0.71577,0.013086,0.0319393,0.153095,0.0586649,0.0274449
0.052628,0.0886923,1.27378,1382.31,0.714297,0.0130591,0.03332,0.150631,0.0604244,0.028268
0.05468,0.0913069,1.30866,1398.16,0.712779,0.0130313,0.0347541,0.148129,0.0622057,0.0291013
0.056794,0.0939548,1.34366,1414.11,0.711211,0.0130027,0.0362453,0.145586,0.0640096,0.0299452
0.06123,0.099361,1.41404,1446.36,0.707914,0.0129424,0.0394188,0.140364,0.0676927,0.0316683
0.065941,0.104881,1.4842,1478.8,0.704402,0.0128782,0.0428524,0.134987,0.0714533,0.0334276
0.070955,0.110507,1.55371,1511.34,0.700653,0.0128097,0.0465754,0.129455,0.0752863,0.0352208
0.094687,0.133775,1.81206,1638.96,0.682825,0.0124837,0.0650564,0.10586,0.0911381,0.0426366
0.164258,0.175002,2.00889,1812.03,0.630362,0.0115246,0.125477,0.057635,0.119225,0.0557764
0.217369,0.18706,1.8014,1810.29,0.590302,0.0107922,0.175918,0.0359291,0.12744,0.0596196
0.290679,0.188294,1.34417,1713.73,0.533715,0.00975764,0.250667,0.0175656,0.128281,0.0600132
0.338865,0.182121,1.04373,1615.11,0.497029,0.00908694,0.300674,0.0110893,0.124075,0.0580455
0.396701,0.170261,0.66766,1481.82,0.454139,0.00830279,0.360166,0.0071307,0.115996,0.0542657
0.465919,0.153532,0.47067,1321.96,0.402327,0.00735555,0.432566,0.00421874,0.104599,0.0489338
0.547628,0.131484,0.239534,1140.04,0.341582,0.00624498,0.51799,0.00269998,0.0895774,0.0419066
0.640654,0.105278,0.101637,948.184,0.272093,0.00497458,0.615926,0.00172856,0.0717241,0.0335543
0.739678,0.0763613,0.0361771,757.539,0.196833,0.00359866,0.722115,0.00109283,0.0520234,0.0243379
0.835325,0.0482357,0.0121785,585.142,0.124206,0.00227085,0.824637,0.000650755,0.032862,0.0153737
0.878684,0.0355458,0.006505,509.732,0.0915012,0.00167289,0.87081,0.000470769,0.0242166,0.0113292
0.91634,0.0245274,0.00335113,444.808,0.0631257,0.00115408,0.910872,0.000321098,0.01671,0.00781737
0.946913,0.0156466,0.00166662,392.567,0.0402647,0.000736074,0.943149,0.000203387,0.0106598,0.00498685
0.969519,0.00921126,0.000809266,354.628,0.0237025,0.000433253,0.966534,0.00011923,0.00627552,0.00293576
0.984277,0.00503876,0.00038857,329.943,0.0129653,0.000236959,0.981694,6.50645e-05,0.00343287,0.0016059
0.992618,0.00255068,0.00018239,315.177,0.00656307,0.000119937,0.990733,3.28947e-05,0.00173777,0.000812916
0.99672,0.00120262,8.28167e-05,307.161,0.0030944,5.65453e-05,0.995631,1.55002e-05,0.000819347,0.00038328
0.998518,0.000561627,3.8038e-05,303.345,0.00144509,2.64059e-05,0.99796,7.23672e-06,0.000382637,0.000178992
