Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.005,0.754253,0.01379,-0,0.231957,0,0
1e-06,2.87515e-06,5.1798e-06,800.02,0.754252,0.01379,6.96712e-07,0.231954,1.95877e-06,9.1635e-07
1.1e-05,3.16185e-05,5.69634e-05,800.219,0.754242,0.0137898,7.66243e-06,0.231929,2.1541e-05,1.00773e-05
4.2e-05,0.00012063,0.000217327,800.835,0.754211,0.0137892,2.92401e-05,0.23185,8.21825e-05,3.84464e-05
0.00018,0.000515179,0.000928201,803.567,0.754073,0.0137867,0.000125004,0.231501,0.00035098,0.000164195
0.000708,0.00200005,0.00360423,813.839,0.753551,0.0137771,0.000487177,0.230184,0.00136259,0.000637445
0.001434,0.00398186,0.00717751,827.532,0.752852,0.0137643,0.000975082,0.228427,0.00271275,0.00126908
0.002908,0.00781726,0.014098,853.967,0.751487,0.0137394,0.00193502,0.225021,0.00532573,0.00249147
0.005671,0.0144577,0.0260936,899.523,0.749083,0.0136953,0.00365129,0.219113,0.0098497,0.00460788
0.01036,0.0245709,0.0443826,968.315,0.745305,0.0136262,0.00641841,0.21008,0.0167396,0.00783113
0.013545,0.0308743,0.0557805,1010.79,0.74287,0.0135816,0.0082502,0.204424,0.021034,0.00984013
0.017423,0.0381219,0.0688677,1059.23,0.739984,0.0135288,0.01047,0.197895,0.0259716,0.0121501
0.022014,0.0462513,0.0835009,1113.01,0.736629,0.0134674,0.0131176,0.190535,0.03151,0.0147411
0.027313,0.0551731,0.0994684,1171.34,0.732788,0.0133972,0.0162324,0.182409,0.0375883,0.0175846
0.033296,0.0647698,0.116486,1233.22,0.728455,0.0133179,0.0198511,0.173607,0.0441264,0.0206433
0.039927,0.0748956,0.134196,1297.5,0.72363,0.0132297,0.0240038,0.164241,0.0510248,0.0238706
0.047164,0.0853793,0.152175,1362.87,0.718327,0.0131327,0.0287114,0.15445,0.0581672,0.0272119
0.050918,0.0905905,0.160944,1394.88,0.715561,0.0130821,0.0312243,0.149542,0.0617175,0.0288729
0.052828,0.093183,0.165258,1410.68,0.714149,0.0130563,0.032521,0.147091,0.0634837,0.0296991
0.054778,0.0957887,0.169559,1426.47,0.712706,0.0130299,0.0338572,0.144618,0.0652589,0.0305296
0.056773,0.0984119,0.173851,1442.28,0.711227,0.0130029,0.035237,0.142121,0.0670461,0.0313657
0.058818,0.101056,0.178136,1458.12,0.709708,0.0129751,0.0366646,0.139596,0.0688475,0.0322084
0.063091,0.106435,0.186713,1490.04,0.706528,0.012917,0.0396893,0.134431,0.072512,0.0339228
0.067612,0.111912,0.195234,1522.08,0.703153,0.0128553,0.0429492,0.12913,0.0762434,0.0356685
0.072416,0.117493,0.203662,1554.23,0.699559,0.0127896,0.0464777,0.123681,0.0800453,0.0374471
0.095005,0.140527,0.234815,1680.46,0.682585,0.0124792,0.0638776,0.100531,0.0957384,0.0447887
0.161269,0.182044,0.25755,1857.76,0.632616,0.0115657,0.120927,0.0528463,0.124023,0.058021
0.212431,0.194659,0.229168,1860.75,0.594026,0.0108602,0.169296,0.0311591,0.132617,0.0620416
0.28316,0.196098,0.166403,1766.47,0.539598,0.0098651,0.241138,0.0133011,0.133597,0.0625001
0.329711,0.189834,0.109113,1667.35,0.504297,0.00921969,0.28933,0.00732054,0.12933,0.0605036
0.385622,0.178179,0.101488,1533.78,0.462326,0.00845238,0.347558,0.00348485,0.12139,0.0567891
0.452671,0.160902,0.0287251,1369.41,0.412409,0.00753979,0.417567,0.00158239,0.109619,0.0512826
0.532134,0.138866,0.0375738,1185.53,0.353101,0.00645549,0.501082,0.000496234,0.0946066,0.0442592
0.623425,0.112334,0.00801355,989.497,0.284874,0.00520813,0.597418,0.000166798,0.0765308,0.0358029
0.722003,0.0830384,0.00150933,794.941,0.210432,0.00384715,0.702605,7.70954e-05,0.0565725,0.026466
0.819078,0.0538551,0.000527458,615.943,0.136461,0.00249479,0.807144,4.49282e-05,0.0366906,0.0171647
0.863944,0.0405025,0.000244045,536.925,0.102619,0.00187608,0.854971,3.11486e-05,0.0275937,0.012909
0.903661,0.0286834,0.000112144,467.771,0.0726705,0.00132854,0.897296,2.10251e-05,0.0195417,0.00914199
0.936768,0.0188717,5.12795e-05,410.573,0.047811,0.000874024,0.93243,1.34468e-05,0.0128571,0.00601476
0.962172,0.0114638,2.34779e-05,367.334,0.0290431,0.000530885,0.958954,8.02999e-06,0.00781027,0.00365371
0.979582,0.00647686,1.08983e-05,338.129,0.0164087,0.000299904,0.97681,4.48998e-06,0.00441269,0.00206426
0.989964,0.00342027,5.11176e-06,320.167,0.00866505,0.000158355,0.987754,2.357e-06,0.00233025,0.00109008
0.995327,0.00170163,2.39098e-06,310.042,0.00431097,7.87781e-05,0.993907,1.16905e-06,0.00115933,0.000542323
0.997774,0.000844624,1.15371e-06,304.987,0.0021398,3.9101e-05,0.996976,5.79462e-07,0.000575449,0.000269188
