Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,2.68797e-06,6.34624e-05,800.019,0.754252,0.01379,7.3819e-07,0.231955,1.83125e-06,8.56706e-07
8e-06,2.14999e-05,0.000507609,800.149,0.754245,0.0137899,5.90475e-06,0.231938,1.46474e-05,6.85242e-06
3.4e-05,9.13136e-05,0.00215591,800.634,0.754219,0.0137894,2.50831e-05,0.231875,6.22099e-05,2.91034e-05
0.000146,0.000390992,0.00923151,802.716,0.754107,0.0137873,0.000107489,0.231608,0.000266374,0.000124617
0.000581,0.00153908,0.0363415,810.686,0.753676,0.0137794,0.000424433,0.230581,0.00104854,0.000490535
0.001189,0.00310382,0.0732963,821.537,0.753086,0.0137686,0.000859667,0.229182,0.00211456,0.000989245
0.002443,0.00619876,0.146411,842.955,0.75191,0.0137471,0.00173229,0.226411,0.00422308,0.00197566
0.00484,0.011703,0.276485,880.89,0.749788,0.0137083,0.00332659,0.221474,0.00797297,0.00372996
0.009007,0.0203308,0.480359,939.901,0.746366,0.0136456,0.00595103,0.213706,0.013851,0.00647983
0.011899,0.0258249,0.610049,977.16,0.744119,0.0136045,0.00771321,0.208738,0.017594,0.00823091
0.01547,0.0322164,0.760629,1020.17,0.741429,0.0135553,0.00986281,0.202936,0.0219483,0.010268
0.01975,0.0394522,0.930505,1068.39,0.738278,0.0134977,0.0124375,0.196335,0.026878,0.0125742
0.024743,0.0474561,1.11732,1121.12,0.734649,0.0134313,0.0154755,0.188988,0.0323308,0.0151252
0.030432,0.0561287,1.31796,1177.5,0.73053,0.013356,0.0190139,0.180971,0.0382393,0.0178893
0.036789,0.0653511,1.5286,1236.54,0.725917,0.0132716,0.0230867,0.172374,0.0445224,0.0208287
0.043842,0.075065,1.74652,1297.64,0.720766,0.0131774,0.027763,0.163228,0.0511402,0.0239247
0.047605,0.0800349,1.85609,1328.43,0.718003,0.0131269,0.0303258,0.15851,0.0545261,0.0255087
0.049557,0.0825557,1.91109,1343.93,0.716565,0.0131006,0.0316735,0.156105,0.0562435,0.0263121
0.051568,0.085112,1.96645,1359.55,0.715081,0.0130734,0.0330747,0.153659,0.0579851,0.0271269
0.05364,0.0877028,2.02208,1375.29,0.713549,0.0130454,0.0345318,0.151171,0.0597501,0.0279526
0.055776,0.0903281,2.07794,1391.14,0.711966,0.0130165,0.0360479,0.148641,0.0615387,0.0287893
0.060267,0.0956975,2.19046,1423.23,0.708631,0.0129555,0.0392805,0.143436,0.0651967,0.0305006
0.065044,0.101186,2.30279,1455.55,0.705071,0.0128904,0.0427834,0.138069,0.0689363,0.0322501
0.070133,0.106784,2.41415,1487.97,0.701268,0.0128209,0.0465848,0.132542,0.0727498,0.0340342
0.094314,0.129981,2.82916,1615.2,0.683106,0.0124888,0.0655247,0.1089,0.0885531,0.0414274
0.165473,0.170916,3.14803,1785.49,0.629445,0.0115078,0.127597,0.0605335,0.116442,0.0544742
0.219653,0.182676,2.82663,1781.31,0.588579,0.0107606,0.179173,0.0388119,0.124453,0.0582223
0.294463,0.183593,2.12044,1682.57,0.530954,0.0097071,0.25537,0.0203761,0.125078,0.0585148
0.343631,0.177375,1.60488,1583.82,0.493539,0.00902307,0.306353,0.0137102,0.120842,0.0565329
0.402646,0.165615,1.1478,1451.55,0.449742,0.00822234,0.367026,0.00939469,0.11283,0.0527849
0.47321,0.148921,0.737395,1292.66,0.396914,0.0072565,0.440765,0.00614309,0.101457,0.0474643
0.556325,0.126906,0.389379,1111.88,0.334806,0.00612102,0.527988,0.00417981,0.0864584,0.0404475
0.650436,0.100973,0.177818,923.018,0.264847,0.00484203,0.626486,0.00285162,0.0687909,0.0321823
0.74975,0.0724026,0.0678285,735.313,0.189281,0.00346054,0.733004,0.00185176,0.0493267,0.0230764
0.844532,0.0449168,0.02296,566.783,0.117261,0.00214384,0.83458,0.00109832,0.0306011,0.0143161
0.886965,0.0326703,0.0123718,493.783,0.0852558,0.0015587,0.879727,0.000788331,0.0222578,0.0104128
0.92335,0.0221769,0.00639748,431.666,0.057858,0.00105779,0.918376,0.000530652,0.0151089,0.00706839
0.952371,0.0138892,0.00318496,382.641,0.0362305,0.000662392,0.948887,0.000330617,0.00946257,0.00442693
0.973307,0.00803555,0.00154845,347.925,0.0209592,0.000383202,0.970431,0.00019068,0.00547457,0.00256123
0.986564,0.00431712,0.000742017,325.796,0.0112599,0.000205875,0.984115,0.000102261,0.00294124,0.00137606
0.993823,0.00213838,0.000344706,312.792,0.00557718,0.000101977,0.992132,5.06059e-05,0.00145688,0.000681607
0.997297,0.000987611,0.000154327,305.911,0.0025758,4.70983e-05,0.996366,2.33622e-05,0.00067286,0.000314803
0.998788,0.000455583,7.02409e-05,302.728,0.0011882,2.17265e-05,0.998324,1.0775e-05,0.000310389,0.000145218
