Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.003,0.754253,0.01379,-0,0.231957,0,0
1e-06,7.17248e-07,2.65426e-05,800.004,0.754252,0.01379,1.17474e-06,0.231956,4.88647e-07,2.28602e-07
7e-06,5.02056e-06,0.000185791,800.028,0.754246,0.0137899,8.22301e-06,0.231951,3.42041e-06,1.60015e-06
2.7e-05,1.93627e-05,0.00071653,800.107,0.754226,0.0137895,3.17149e-05,0.231934,1.31914e-05,6.17128e-06
0.000118,8.4576e-05,0.00312967,800.465,0.754134,0.0137878,0.000138557,0.231855,5.762e-05,2.69561e-05
0.000476,0.000340443,0.0125958,801.873,0.753775,0.0137813,0.000558157,0.231545,0.000231937,0.000108506
0.000984,0.000701651,0.0259539,803.859,0.753267,0.013772,0.0011516,0.231108,0.000478021,0.000223631
0.002048,0.00145122,0.0536544,807.977,0.75221,0.0137526,0.00238726,0.230199,0.000988688,0.000462533
0.004118,0.00288323,0.106499,815.828,0.750178,0.0137155,0.00476387,0.228459,0.00196429,0.000918946
0.007802,0.00535058,0.197303,829.307,0.746638,0.0136507,0.00891025,0.22545,0.00364525,0.00170534
0.010414,0.00704099,0.259326,838.503,0.744183,0.0136058,0.0117907,0.223379,0.00479689,0.00224411
0.013687,0.009095,0.33447,849.634,0.741165,0.0135506,0.0153371,0.220852,0.00619625,0.00289876
0.017661,0.0114997,0.422122,862.6,0.73758,0.0134851,0.0195575,0.217878,0.00783455,0.0036652
0.02235,0.0142216,0.520884,877.187,0.733449,0.0134095,0.0244303,0.214489,0.00968891,0.00453272
0.027758,0.0172198,0.629077,893.137,0.728804,0.0133246,0.0299251,0.210727,0.0117315,0.0054883
0.033912,0.0204661,0.745462,910.255,0.72365,0.0132303,0.0360389,0.206615,0.0139432,0.00652296
0.040865,0.0239446,0.869215,928.409,0.71797,0.0131265,0.0427986,0.20216,0.016313,0.00763164
0.044621,0.025748,0.932951,937.737,0.714956,0.0130714,0.0463951,0.19983,0.0175416,0.0082064
0.046578,0.0266679,0.965348,942.473,0.713399,0.0130429,0.0482555,0.198635,0.0181683,0.00849961
0.048599,0.0276044,0.998244,947.277,0.7118,0.0130136,0.0501679,0.197414,0.0188063,0.00879808
0.050687,0.0285579,1.03165,952.151,0.710157,0.0129836,0.0521348,0.196167,0.0194559,0.00910197
0.052844,0.0295284,1.06555,957.094,0.708469,0.0129527,0.0541577,0.194892,0.0201171,0.00941129
0.057395,0.0315296,1.13516,967.224,0.704936,0.0128881,0.0583989,0.192248,0.0214805,0.0100491
0.062252,0.0335995,1.2067,977.612,0.701203,0.0128199,0.0628895,0.189488,0.0228907,0.0107089
0.067439,0.0357398,1.28015,988.25,0.697254,0.0127477,0.0676507,0.186608,0.0243489,0.011391
0.078968,0.0402588,1.43337,1010.34,0.688591,0.0125893,0.0781346,0.180426,0.0274275,0.0128313
0.092147,0.0450636,1.5932,1033.22,0.678833,0.0124108,0.0900069,0.173685,0.030701,0.0143627
0.16711,0.066744,2.26015,1125.47,0.624402,0.0114156,0.157368,0.14007,0.0454713,0.0212726
0.224097,0.078164,2.55263,1161.42,0.582924,0.0106573,0.20983,0.118425,0.0532516,0.0249124
0.303013,0.0880474,2.72129,1172.18,0.524716,0.00959304,0.284813,0.0928307,0.059985,0.0280625
0.354954,0.0912242,2.71077,1158.25,0.486004,0.00888529,0.335434,0.0784529,0.0621492,0.029075
0.417347,0.0919596,2.5983,1123.01,0.439241,0.00803034,0.39727,0.0634993,0.0626502,0.0293094
0.49178,0.0889929,2.35707,1059.05,0.383261,0.00700687,0.472147,0.0485929,0.060629,0.0283638
0.578923,0.0810657,1.97825,960.542,0.317682,0.00580792,0.560849,0.0345957,0.0552284,0.0258373
0.676029,0.0677347,1.49684,829.271,0.244885,0.004477,0.660318,0.0225853,0.0461462,0.0215884
0.775976,0.0503494,0.995855,679.418,0.170841,0.00312329,0.762339,0.0133472,0.034302,0.0160474
0.868124,0.0320214,0.567206,534.436,0.103814,0.00189788,0.855265,0.00700081,0.0218155,0.0102059
0.907855,0.0235043,0.39604,470.139,0.0749477,0.00137013,0.895425,0.00475307,0.016013,0.00749135
0.940599,0.0160483,0.259205,415.138,0.0505376,0.000923874,0.92944,0.0030499,0.0109334,0.00511497
0.965299,0.00995845,0.155685,370.985,0.0310859,0.000568271,0.956579,0.00180825,0.00678448,0.00317399
0.981834,0.00549596,0.0840384,339.011,0.0170604,0.000311873,0.976163,0.000968559,0.00374428,0.00175169
0.991437,0.00268796,0.0405711,319.034,0.0083177,0.000152051,0.988377,0.000465652,0.00183125,0.000856717
0.996278,0.00119278,0.0178853,308.436,0.00368524,6.73675e-05,0.99485,0.000204868,0.000812618,0.000380168
0.998443,0.000503866,0.00753302,303.562,0.00155568,2.84383e-05,0.997826,8.62119e-05,0.000343273,0.000160594
