Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.003,0.754253,0.01379,-0,0.231957,0,0
1e-06,6.93675e-07,3.31095e-05,800.004,0.754252,0.01379,1.17997e-06,0.231956,4.72586e-07,2.21089e-07
6e-06,4.16192e-06,0.000198651,800.023,0.754247,0.0137899,7.07966e-06,0.231952,2.83543e-06,1.32649e-06
2.5e-05,1.73394e-05,0.00082761,800.095,0.754228,0.0137895,2.94964e-05,0.231936,1.18129e-05,5.52643e-06
0.000107,7.41761e-05,0.0035403,800.407,0.754145,0.013788,0.000126205,0.231866,5.05346e-05,2.36415e-05
0.000434,0.000300277,0.0143295,801.645,0.753817,0.013782,0.000511251,0.231589,0.000204572,9.57046e-05
0.0009,0.000620969,0.029627,803.402,0.753351,0.0137735,0.00105831,0.231196,0.000423053,0.000197916
0.001884,0.00129237,0.0616321,807.076,0.752372,0.0137556,0.00220717,0.230373,0.000880462,0.000411905
0.003814,0.0025871,0.123267,814.147,0.750474,0.0137209,0.00443652,0.228781,0.00176254,0.000824565
0.007286,0.0048462,0.230535,826.442,0.747128,0.0136597,0.00837208,0.225994,0.00330161,0.00154459
0.009774,0.006413,0.304714,834.935,0.744781,0.0136168,0.0111376,0.224052,0.00436904,0.00204396
0.012912,0.00833138,0.395284,845.294,0.741874,0.0135636,0.0145662,0.221665,0.00567599,0.00265539
0.016746,0.0105938,0.501713,857.451,0.738398,0.0135001,0.0186735,0.218835,0.00721731,0.00337646
0.021303,0.0131755,0.62263,871.241,0.734363,0.0134263,0.023451,0.215584,0.00897621,0.00419932
0.026607,0.016047,0.756392,886.466,0.729783,0.0133425,0.028887,0.211941,0.0109325,0.00511452
0.032695,0.0191835,0.901558,902.95,0.724659,0.0132488,0.0349853,0.207924,0.0130693,0.00611418
0.039628,0.0225699,1.05709,920.562,0.71897,0.0131448,0.0417766,0.203538,0.0153764,0.00719352
0.043392,0.0243336,1.13756,929.651,0.715938,0.0130894,0.045406,0.201233,0.0165779,0.00775562
0.045357,0.0252347,1.17853,934.272,0.714369,0.0130607,0.0472865,0.200049,0.0171919,0.00804285
0.047389,0.0261532,1.22018,938.966,0.712756,0.0130312,0.0492217,0.198838,0.0178176,0.00833556
0.04949,0.0270887,1.26249,943.729,0.711098,0.0130008,0.0512131,0.1976,0.018455,0.00863376
0.051664,0.0280423,1.3055,948.566,0.709391,0.0129696,0.0532642,0.196333,0.0191047,0.00893769
0.056257,0.0300105,1.39386,958.487,0.705816,0.0129043,0.0575685,0.193701,0.0204456,0.00956499
0.061167,0.0320485,1.48477,968.668,0.702033,0.0128351,0.0621317,0.190951,0.021834,0.0102145
0.06642,0.0341582,1.5782,979.103,0.698027,0.0127618,0.0669763,0.188077,0.0232713,0.0108869
0.078122,0.0386179,1.77329,1000.79,0.689222,0.0126008,0.0776614,0.181898,0.0263096,0.0123083
0.091527,0.0433626,1.97686,1023.23,0.679289,0.0124192,0.0897787,0.17515,0.0295421,0.0138206
0.168299,0.0648026,2.82587,1113.27,0.623541,0.0113999,0.15894,0.141316,0.0441487,0.0206539
0.226678,0.0759895,3.19231,1147.14,0.581034,0.0106228,0.212817,0.119537,0.0517701,0.0242194
0.307676,0.0855155,3.39438,1154.68,0.521251,0.0095298,0.289967,0.0937361,0.0582601,0.0272555
0.361046,0.0884296,3.37081,1138.46,0.481449,0.00880211,0.342093,0.0792272,0.0602454,0.0281843
0.425174,0.088828,3.2149,1100.39,0.433361,0.00792295,0.405759,0.0641286,0.0605168,0.0283113
0.501612,0.0854533,2.89418,1033.2,0.37586,0.00687168,0.482743,0.0490719,0.0582178,0.0272357
0.590723,0.077115,2.40229,931.75,0.308812,0.00564587,0.573484,0.034943,0.0525371,0.0245781
0.689156,0.063556,1.79116,799.242,0.235093,0.00429812,0.674226,0.0228267,0.0432996,0.0202565
0.789096,0.046364,1.17029,651.354,0.161226,0.00294763,0.77597,0.0134922,0.031587,0.0147771
0.879485,0.0287196,0.651235,511.609,0.095591,0.00174766,0.8669,0.00704193,0.0195662,0.00915346
0.917619,0.020682,0.447263,450.745,0.0677652,0.00123893,0.905573,0.00474103,0.0140904,0.00659174
0.948319,0.0137696,0.286349,399.53,0.0445948,0.000815315,0.937824,0.00299603,0.00938106,0.00438862
0.97075,0.00827231,0.167088,359.444,0.0265785,0.000485927,0.962929,0.00173454,0.00563582,0.00263653
0.985181,0.00440171,0.0872349,331.514,0.0140733,0.000257298,0.980366,0.000901689,0.00299883,0.0014029
0.993219,0.00207985,0.0407821,314.861,0.00663213,0.000121254,0.990746,0.000420631,0.00141698,0.000662884
0.997125,0.000896982,0.0174969,306.403,0.00285662,5.22268e-05,0.996014,0.000180288,0.000611104,0.000285884
0.998822,0.000370384,0.0072085,302.643,0.00117891,2.15538e-05,0.998355,7.42456e-05,0.000252338,0.000118048
