Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.002,0.754253,0.01379,-0,0.231957,0,0
0,2e-06,0,800.017,0.754253,0.01379,-0,0.231956,1e-06,1e-06
4e-06,1.8e-05,0,800.175,0.75425,0.01379,-0,0.231942,1.2e-05,6e-06
1.7e-05,9.46239e-05,0.00720149,800.817,0.754236,0.0137897,1.57826e-06,0.231878,6.44641e-05,3.01585e-05
7.5e-05,0.000409562,0.0312929,803.536,0.754179,0.0137886,6.87443e-06,0.231616,0.000279022,0.000130535
0.000309,0.00158201,0.122771,813.639,0.753968,0.0137847,2.72301e-05,0.230638,0.00107778,0.000504211
0.000652,0.00311996,0.247537,826.846,0.75369,0.0137796,5.56754e-05,0.229355,0.00212555,0.000994375
0.001394,0.00614,0.509634,852.613,0.753138,0.0137694,0.000118111,0.226835,0.00418306,0.00195689
0.002892,0.0119854,1.07891,901.885,0.75205,0.0137494,0.000265329,0.22195,0.00816545,0.00381986
0.005687,0.0227961,2.3205,991.147,0.749964,0.0137111,0.000635089,0.212894,0.0155306,0.00726541
0.007769,0.0305878,3.34938,1054.09,0.748394,0.0136824,0.000989874,0.206346,0.020839,0.00974879
0.01047,0.0402559,4.75954,1130.64,0.746356,0.0136451,0.00154911,0.198194,0.0274256,0.0128302
0.01387,0.0518717,6.60592,1220.5,0.74376,0.0135977,0.00241704,0.188354,0.0353391,0.0165324
0.018039,0.0649254,8.83093,1318.61,0.740604,0.01354,0.00370826,0.177222,0.0442323,0.0206929
0.023037,0.0789663,11.3123,1420.59,0.736855,0.0134714,0.00556827,0.16514,0.0537981,0.0251681
0.028927,0.0936886,13.8855,1523.42,0.732426,0.0133905,0.00817787,0.152317,0.0638281,0.0298604
0.035787,0.108532,16.3036,1622.23,0.727261,0.0132961,0.0117358,0.139175,0.0739405,0.0345912
0.039561,0.115752,17.3654,1668.26,0.724416,0.0132441,0.0139079,0.13268,0.0788593,0.0368923
0.041543,0.119291,17.8487,1690.26,0.722922,0.0132167,0.0151053,0.129466,0.0812704,0.0380203
0.043601,0.122791,18.2988,1711.62,0.721369,0.0131883,0.0163877,0.126264,0.0836552,0.039136
0.045737,0.126243,18.7108,1732.27,0.719759,0.0131589,0.0177579,0.123081,0.0860068,0.0402361
0.047954,0.12964,19.0852,1752.14,0.718086,0.0131283,0.0192226,0.119923,0.0883209,0.0413187
0.052665,0.136257,19.7094,1789.43,0.714533,0.0130634,0.022467,0.113679,0.0928296,0.043428
0.05773,0.142555,20.1507,1822.9,0.710713,0.0129935,0.0261368,0.107602,0.0971198,0.045435
0.063178,0.148461,20.3991,1851.98,0.706604,0.0129184,0.030276,0.101741,0.101143,0.0473174
0.075414,0.158995,20.3278,1896.11,0.697375,0.0127497,0.0401773,0.0907027,0.108321,0.0506751
0.089539,0.167453,19.5603,1919.23,0.686721,0.012555,0.0524278,0.0808432,0.114083,0.0533706
0.17245,0.18208,12.4021,1817.73,0.624186,0.0114119,0.132097,0.0502256,0.124048,0.0580326
0.235929,0.177593,8.26195,1665.82,0.576306,0.0105364,0.19657,0.0389942,0.120991,0.0566024
0.324881,0.161964,4.558,1441.7,0.509214,0.00930973,0.288985,0.030527,0.110343,0.0516211
0.383846,0.149287,2.95229,1305.51,0.464741,0.00849657,0.350758,0.0267177,0.101706,0.0475807
0.454759,0.132904,1.664,1158.27,0.411255,0.00751886,0.425301,0.0230211,0.0905451,0.0423593
0.538942,0.112732,0.754202,1002.76,0.347759,0.00635816,0.513954,0.0191963,0.0768024,0.03593
0.635334,0.0892744,0.244627,844.02,0.275055,0.005029,0.615544,0.0150969,0.0608213,0.0284533
0.738294,0.0640905,0.0489601,688.854,0.197397,0.00360911,0.724086,0.0108176,0.0436639,0.0204265
0.837716,0.0397451,0.00494635,545.392,0.122407,0.00223799,0.828903,0.00670646,0.0270776,0.0126675
0.882448,0.0287901,0.000958269,480.979,0.0886674,0.00162096,0.876064,0.00485797,0.019614,0.00917609
0.920994,0.0193497,0.000126689,424.382,0.0595924,0.00108919,0.916704,0.00326491,0.0131824,0.00616721
0.937457,0.0153178,4.28433e-05,399.608,0.0471751,0.000862136,0.93406,0.0025845,0.0104356,0.00488208
0.951599,0.0118544,1.43601e-05,377.915,0.0365084,0.000667144,0.94897,0.00200005,0.00807598,0.0037781
0.972938,0.00662986,1.69832e-06,344.325,0.0204185,0.000373078,0.97146,0.00111856,0.00451663,0.00211288
0.986431,0.00332966,2.3143e-07,322.513,0.0102549,0.00018733,0.985666,0.000561713,0.0022683,0.00106113
0.993825,0.00151222,4.16822e-08,310.289,0.00465719,8.5066e-05,0.99349,0.000255007,0.00103007,0.000481954
0.997375,0.000651007,1.05478e-08,304.443,0.00200462,3.66171e-05,0.997198,0.000109702,0.000443334,0.000207542
0.998907,0.00028964,3.63547e-09,301.979,0.000891756,1.62873e-05,0.998753,4.87712e-05,0.000197193,9.23763e-05
