Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,4e-06,0,800.041,0.754252,0.01379,-0,0.231954,3e-06,1e-06
9e-06,5.38394e-05,9.82574e-05,800.473,0.754244,0.0137898,3.69633e-08,0.231912,3.66826e-05,1.71605e-05
3.8e-05,0.000225146,0.000412742,801.977,0.754215,0.0137893,1.55399e-07,0.23177,0.000153399,7.17621e-05
0.000162,0.000924701,0.00172785,808.114,0.754098,0.0137871,6.52879e-07,0.23119,0.000630026,0.000294734
0.000641,0.00330832,0.00664484,828.931,0.753698,0.0137797,2.5459e-06,0.229211,0.00225403,0.00105447
0.001304,0.00625716,0.0138374,854.468,0.753203,0.0137705,5.40496e-06,0.226764,0.00426307,0.00199434
0.002662,0.0121155,0.0322304,904.516,0.752218,0.0137524,1.31005e-05,0.221901,0.00825427,0.0038615
0.005233,0.0234496,0.0851061,999.121,0.750305,0.0137173,3.73385e-05,0.21249,0.0159759,0.00747385
0.009651,0.043002,0.242058,1156.52,0.746974,0.0136564,0.00012148,0.196246,0.0292965,0.0137055
0.012683,0.0563547,0.406083,1260.49,0.744664,0.0136141,0.000224646,0.185142,0.0383934,0.0179613
0.016403,0.0725216,0.674302,1383.11,0.741816,0.013562,0.000418137,0.171682,0.0494075,0.023114
0.020834,0.0907639,1.07905,1517.26,0.738499,0.0135013,0.000774056,0.156461,0.0618356,0.0289282
0.025975,0.110949,1.64452,1661.15,0.734649,0.0134309,0.00140484,0.139566,0.0755873,0.0353616
0.031808,0.132398,2.3619,1808.97,0.730258,0.0133507,0.00247378,0.121519,0.0901999,0.0421978
0.038298,0.153984,3.15618,1952.15,0.725368,0.0132613,0.00417334,0.103213,0.104906,0.0490777
0.045408,0.174578,3.90366,2082.63,0.720006,0.0131632,0.00671847,0.0855331,0.118937,0.0556416
0.049156,0.184097,4.2129,2140.41,0.71718,0.0131116,0.0083567,0.0772544,0.125422,0.0586755
0.051091,0.188653,4.34502,2167.38,0.71572,0.0130849,0.0092824,0.0732591,0.128526,0.0601276
0.05308,0.193089,4.46162,2193.16,0.71422,0.0130575,0.0102881,0.0693454,0.131547,0.0615412
0.055126,0.197386,4.5591,2217.59,0.712677,0.0130292,0.0113821,0.0655257,0.134475,0.0629109
0.057231,0.201536,4.63684,2240.63,0.711089,0.0130002,0.0125677,0.061807,0.137302,0.0642336
0.061646,0.209376,4.7251,2282.35,0.707759,0.0129393,0.0152451,0.0546798,0.142644,0.0667325
0.066332,0.216503,4.72333,2317.63,0.704225,0.0128747,0.018352,0.0480458,0.147499,0.0690038
0.071316,0.222852,4.62777,2345.99,0.700466,0.012806,0.0219288,0.0419472,0.151825,0.0710276
0.094872,0.239724,3.5098,2385.4,0.682699,0.0124811,0.0417455,0.0233501,0.163319,0.0764051
0.163829,0.239132,1.09483,2172.16,0.630689,0.0115303,0.110833,0.0078166,0.162916,0.076216
0.216535,0.227551,0.499904,1969.8,0.590935,0.0108037,0.166105,0.00460546,0.155026,0.0725248
0.289286,0.20809,0.214448,1716.64,0.536063,0.00980039,0.243168,0.00287902,0.141768,0.0663222
0.33711,0.194549,0.13434,1570.61,0.499992,0.00914088,0.293992,0.00232601,0.132543,0.0620067
0.39452,0.177979,0.0799849,1415.02,0.45669,0.00834916,0.355073,0.00190738,0.121254,0.0567256
0.463263,0.157921,0.0435376,1250.97,0.404841,0.00740116,0.428261,0.00157513,0.107588,0.0503327
0.544495,0.134088,0.0199672,1080.62,0.343571,0.00628107,0.514775,0.00128458,0.0913512,0.0427367
0.637175,0.106829,0.00688211,908.404,0.273667,0.00500322,0.613496,0.00100555,0.0727801,0.0340484
0.73614,0.0776949,0.00153097,740.538,0.199021,0.00363881,0.718917,0.000727631,0.0529317,0.0247632
0.832106,0.0494383,0.000179853,585.11,0.126638,0.00231523,0.821145,0.000462729,0.033681,0.0157572
0.875775,0.0365797,3.92118e-05,514.723,0.0937006,0.00171303,0.867664,0.000342182,0.024921,0.0116588
0.913842,0.0253708,6.22577e-06,452.182,0.0649881,0.00118817,0.908216,0.000237265,0.0172846,0.00808619
0.944912,0.0162218,8.42233e-07,399.45,0.0415526,0.000759692,0.941314,0.000151791,0.0110516,0.00517013
0.968062,0.00940513,1.01229e-07,358.744,0.0240917,0.000440374,0.965975,8.80659e-05,0.0064077,0.00299743
0.983332,0.00491778,1.22116e-08,331.129,0.012597,0.000230205,0.982209,4.61007e-05,0.00335056,0.00156719
0.99206,0.00233794,1.88233e-09,314.917,0.00598847,0.000109409,0.991542,2.1932e-05,0.00159288,0.000744924
0.996398,0.00106427,4.26197e-10,306.818,0.00272603,4.97601e-05,0.99615,9.95711e-06,0.000725097,0.000338982
0.998316,0.0005157,1.45593e-10,303.31,0.00132098,2.40781e-05,0.998134,4.80548e-06,0.000351358,0.000164197
