Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.001,0.754253,0.01379,-0,0.231957,0,0
0,1e-06,0,800.01,0.754253,0.01379,-0,0.231957,1e-06,0
3e-06,1.1e-05,0,800.106,0.754251,0.01379,-0,0.231948,8e-06,4e-06
1.1e-05,5.33082e-05,0.00605547,800.455,0.754242,0.0137898,2.80347e-06,0.231912,3.63205e-05,1.69892e-05
4.8e-05,0.000229694,0.0261288,801.962,0.754205,0.0137891,1.21108e-05,0.231764,0.000156497,7.32031e-05
0.000203,0.000926698,0.106039,807.909,0.754061,0.0137864,4.9387e-05,0.231177,0.000631382,0.000295338
0.000437,0.00188514,0.2176,816.07,0.753861,0.0137827,0.000102076,0.230369,0.00128438,0.000600796
0.000954,0.00378558,0.445167,832.184,0.75346,0.0137753,0.000212078,0.228767,0.00257914,0.00120648
0.002032,0.00742664,0.905449,862.797,0.752676,0.0137609,0.000444728,0.225692,0.00505971,0.00236693
0.004128,0.014318,1.85681,919.857,0.751134,0.0137327,0.000962567,0.219853,0.00975455,0.00456333
0.005772,0.0195995,2.65121,962.852,0.7499,0.0137101,0.00142832,0.215363,0.0133527,0.00624665
0.007988,0.0264494,3.76056,1017.68,0.748229,0.0136795,0.00212602,0.209517,0.0180194,0.00842988
0.010885,0.034923,5.2462,1084.08,0.746043,0.0136395,0.00314597,0.202249,0.0237922,0.0111306
0.014566,0.0451163,7.16961,1161.93,0.743229,0.0135881,0.00461766,0.193449,0.0307367,0.0143794
0.019128,0.0565811,9.47606,1246.71,0.739775,0.0135249,0.00665651,0.183462,0.0385474,0.0180334
0.024658,0.0689561,12.06,1334.72,0.735629,0.0134491,0.0094113,0.172554,0.0469783,0.0219776
0.031248,0.0819959,14.7695,1423.32,0.73068,0.0133587,0.0130828,0.160882,0.055862,0.0261336
0.034923,0.0885549,16.0855,1466.11,0.727912,0.0133081,0.0152999,0.154925,0.0603306,0.0282241
0.036863,0.0918197,16.7198,1486.92,0.72645,0.0132813,0.0165144,0.151935,0.0625549,0.0292646
0.038886,0.095088,17.3377,1507.4,0.724925,0.0132534,0.0178123,0.148921,0.0647815,0.0303063
0.040993,0.0983446,17.9335,1527.44,0.723336,0.0132244,0.0191966,0.145898,0.0670002,0.0313443
0.043187,0.101589,18.5043,1547.02,0.721682,0.0131941,0.0206716,0.142864,0.0692103,0.0323782
0.047874,0.108036,19.5588,1584.69,0.718147,0.0131295,0.0239295,0.136758,0.073603,0.0344332
0.05294,0.114308,20.4618,1619.49,0.714326,0.0130596,0.027606,0.130701,0.0778758,0.0364322
0.058412,0.120365,21.1899,1651.1,0.710198,0.0129842,0.0317358,0.124717,0.0820022,0.0383626
0.070795,0.131676,22.0546,1703.24,0.700858,0.0128134,0.0416123,0.11304,0.0897083,0.0419677
0.077669,0.136756,22.1712,1722.77,0.695674,0.0127187,0.0473605,0.107492,0.0931688,0.0435866
0.0851,0.141431,22.08,1737.71,0.690069,0.0126162,0.0537552,0.102128,0.0963544,0.0450769
0.101892,0.149475,21.3103,1753.16,0.677404,0.0123847,0.0687645,0.0919723,0.101834,0.0476405
0.121504,0.155512,19.8663,1748.31,0.662612,0.0121143,0.0870385,0.0827233,0.105948,0.0495648
0.17151,0.161137,15.5965,1678.22,0.624895,0.0114248,0.135798,0.066746,0.10978,0.0513574
0.203439,0.160422,13.0879,1614.02,0.600813,0.0109845,0.167885,0.0598964,0.109292,0.0511296
0.241635,0.156908,10.5052,1530.02,0.572003,0.0104579,0.206859,0.0537722,0.106898,0.0500096
0.341411,0.14095,5.49532,1307.82,0.496748,0.00908202,0.310171,0.0430505,0.0960262,0.0449235
0.407884,0.12803,3.28932,1173.2,0.44661,0.0081653,0.379507,0.0376884,0.0872243,0.0408059
0.487686,0.111398,1.63246,1029.08,0.38642,0.0070649,0.462994,0.0321239,0.0758937,0.0355052
0.581351,0.0912552,0.606355,878.928,0.315773,0.00577315,0.561123,0.026077,0.0621706,0.0290849
0.685189,0.0686744,0.147414,729.223,0.237452,0.00434108,0.669965,0.0195675,0.0467865,0.0218879
0.79055,0.0456981,0.0199391,587.195,0.157983,0.00288821,0.780418,0.013013,0.0311333,0.0145651
0.885088,0.0250721,0.00122898,461.692,0.0866763,0.00158487,0.879527,0.00713927,0.0170814,0.00799123
0.924157,0.0165478,0.000183742,408.86,0.0572076,0.00104597,0.920486,0.00471202,0.0112739,0.00527429
0.954874,0.00984578,1.81038e-05,366.12,0.0340376,0.000622172,0.952691,0.00280366,0.00670785,0.00313807
0.966703,0.00726566,5.52859e-06,349.244,0.0251175,0.00045906,0.965089,0.00206903,0.00495001,0.00231567
0.975974,0.00524592,1.76483e-06,335.827,0.018135,0.000331408,0.974794,0.00149392,0.003574,0.00167189
0.988176,0.00257994,2.33394e-07,317.802,0.00891829,0.000162946,0.987604,0.0007347,0.00175774,0.000822131
