Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,1.29035e-06,1.21766e-05,800.008,0.754252,0.01379,1.03778e-06,0.231956,8.79097e-07,4.11263e-07
9e-06,1.16123e-05,0.00010958,800.071,0.754244,0.0137898,9.3395e-06,0.231945,7.91126e-06,3.70108e-06
3.8e-05,4.90157e-05,0.000462533,800.3,0.754215,0.0137893,3.94257e-05,0.231907,3.33936e-05,1.56223e-05
0.000162,0.000208708,0.00196933,801.278,0.754091,0.013787,0.000167937,0.231745,0.00014219,6.65197e-05
0.000641,0.000821979,0.00775404,805.031,0.753616,0.0137783,0.000662362,0.231121,0.000560001,0.000261982
0.001304,0.00166156,0.0156685,810.166,0.752963,0.0137664,0.00134159,0.230267,0.00113199,0.000529574
0.002662,0.00334892,0.0315572,820.473,0.751645,0.0137423,0.00271512,0.228548,0.00228156,0.00106737
0.005233,0.00643242,0.0605283,839.258,0.749214,0.0136978,0.00525565,0.2254,0.0043823,0.00205015
0.009651,0.0114302,0.107292,869.564,0.745204,0.0136245,0.00946424,0.220277,0.00778722,0.00364305
0.012683,0.0146687,0.137452,889.098,0.742556,0.013576,0.0122569,0.216942,0.00999352,0.00467521
0.016403,0.0184583,0.172588,911.846,0.739404,0.0135184,0.0155968,0.213023,0.0125753,0.00588304
0.020834,0.022742,0.212082,937.406,0.735764,0.0134518,0.0194735,0.208569,0.0154937,0.00724834
0.025975,0.0274429,0.255118,965.252,0.731667,0.0133769,0.0238633,0.20365,0.0186964,0.00874663
0.031808,0.0324792,0.300832,994.828,0.727148,0.0132942,0.0287394,0.198339,0.0221275,0.0103518
0.038298,0.0377689,0.348357,1025.58,0.722241,0.0132044,0.0340729,0.192713,0.0257313,0.0120377
0.045408,0.0432425,0.396945,1057.05,0.716972,0.0131081,0.0398449,0.186832,0.0294604,0.0137823
0.049156,0.0460096,0.421258,1072.8,0.714229,0.0130579,0.042869,0.183834,0.0313456,0.0146642
0.051091,0.047409,0.433486,1080.73,0.71282,0.0130322,0.0444272,0.182312,0.0322989,0.0151102
0.05308,0.0488276,0.445833,1088.74,0.711376,0.0130057,0.0460272,0.180763,0.0332654,0.0155624
0.055126,0.0502668,0.458307,1096.84,0.709895,0.0129787,0.0476719,0.179188,0.0342459,0.0160211
0.057231,0.0517268,0.470908,1105.02,0.708375,0.0129509,0.0493632,0.177584,0.0352405,0.0164864
0.061646,0.0547242,0.4966,1121.72,0.705199,0.0128928,0.05291,0.174274,0.0372826,0.0174417
0.066332,0.0578147,0.522827,1138.79,0.701841,0.0128314,0.056677,0.170836,0.0393881,0.0184267
0.071316,0.0610054,0.549605,1156.25,0.698281,0.0127663,0.0606903,0.167257,0.0415619,0.0194437
0.094872,0.0748889,0.662076,1230.07,0.681519,0.0124598,0.0798363,0.151295,0.0510204,0.0238686
0.163829,0.106175,0.87963,1378.47,0.632254,0.011559,0.138221,0.111792,0.0723349,0.0338401
0.216535,0.122119,0.953597,1436.29,0.594477,0.0108683,0.184773,0.087763,0.0831973,0.0389218
0.289286,0.133085,0.946691,1440.71,0.53617,0.00980234,0.259646,0.0612959,0.0906682,0.0424169
0.33711,0.135719,0.899762,1416.77,0.500106,0.00914301,0.306877,0.0481547,0.0924627,0.0432564
0.39452,0.134605,0.813132,1363.48,0.456771,0.00835075,0.364578,0.0356952,0.0917036,0.0429013
0.463263,0.128389,0.685596,1273.9,0.40486,0.0074017,0.43478,0.024569,0.087469,0.0409202
0.544495,0.115901,0.526126,1144.21,0.34351,0.00628009,0.518886,0.0154225,0.0789612,0.0369401
0.637175,0.0968827,0.357451,978.478,0.273528,0.00500066,0.615884,0.0087048,0.0660043,0.0308785
0.73614,0.0729179,0.210084,792.754,0.198885,0.00363603,0.720156,0.00440419,0.0496775,0.0232404
0.832106,0.047749,0.129447,610.963,0.124717,0.00228007,0.824067,0.00118667,0.0325304,0.0152185
0.875775,0.0358693,0.0846467,531.283,0.0934436,0.00170831,0.868162,0.000816182,0.024437,0.0114322
0.913842,0.0255175,0.0531239,463.202,0.0663389,0.00121277,0.906392,0.000538462,0.0173846,0.00813285
0.944912,0.0170141,0.0318764,408.141,0.0441641,0.000807373,0.937676,0.000338051,0.0115914,0.00542265
0.968062,0.0104516,0.018068,366.138,0.0271004,0.000495421,0.961754,0.000198739,0.00712045,0.00333105
0.983332,0.00579785,0.00949655,336.588,0.0150235,0.00027464,0.978797,0.000107153,0.00394997,0.00184785
0.99206,0.00289687,0.00459934,318.253,0.00750367,0.000137171,0.98941,5.2684e-05,0.00197358,0.000923268
0.996398,0.00135201,0.00211341,308.512,0.00350145,6.40079e-05,0.995058,2.43939e-05,0.000921103,0.000430903
0.998316,0.000640825,0.000994817,304.033,0.00165948,3.03358e-05,0.997658,1.15218e-05,0.000436582,0.000204238
