Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.004,0.754253,0.01379,-0,0.231957,0,0
1e-06,1.26596e-06,1.9399e-05,800.008,0.754252,0.01379,1.04319e-06,0.231956,8.62472e-07,4.03485e-07
9e-06,1.13927e-05,0.000174577,800.07,0.754244,0.0137898,9.38817e-06,0.231945,7.76164e-06,3.63108e-06
3.5e-05,4.42937e-05,0.000678727,800.271,0.754218,0.0137894,3.65031e-05,0.231912,3.01765e-05,1.41173e-05
0.000152,0.000192141,0.00294405,801.176,0.754101,0.0137872,0.000158402,0.231761,0.000130902,6.12392e-05
0.000604,0.000760158,0.0116445,804.65,0.753653,0.013779,0.000627531,0.231181,0.000517881,0.000242277
0.001233,0.00154242,0.0236195,809.432,0.753033,0.0137677,0.00127572,0.230381,0.00105082,0.0004916
0.002527,0.00312285,0.0477868,819.08,0.751775,0.0137447,0.00259295,0.228764,0.00212754,0.000995313
0.004991,0.00603168,0.0921719,836.793,0.749439,0.0137019,0.00504543,0.225782,0.00410927,0.00192241
0.009256,0.0107891,0.164473,865.632,0.745555,0.0136309,0.00914129,0.220884,0.00735044,0.00343871
0.012203,0.0138969,0.211487,884.375,0.742971,0.0135836,0.0118789,0.21767,0.00946771,0.00442923
0.015831,0.0175484,0.266484,906.292,0.739882,0.0135271,0.015164,0.213878,0.0119554,0.00559304
0.02017,0.0216948,0.328588,931.033,0.736302,0.0134617,0.0189917,0.209549,0.0147803,0.00691457
0.02522,0.0262604,0.396497,958.079,0.732261,0.0133878,0.0233375,0.204753,0.0178907,0.00836971
0.030964,0.0311641,0.468821,986.881,0.727794,0.0133061,0.0281733,0.199562,0.0212315,0.00993262
0.03737,0.036326,0.544186,1016.9,0.722936,0.0132172,0.0334711,0.19405,0.0247482,0.0115778
0.044439,0.0417046,0.621781,1047.83,0.717685,0.0131212,0.0392409,0.188248,0.0284125,0.0132921
0.048196,0.0444448,0.660911,1063.43,0.71493,0.0130708,0.0422867,0.185268,0.0302794,0.0141654
0.050142,0.0458346,0.680648,1071.31,0.71351,0.0130448,0.0438606,0.18375,0.0312262,0.0146084
0.052144,0.0472444,0.70059,1079.27,0.712055,0.0130182,0.0454779,0.182205,0.0321867,0.0150577
0.054206,0.048676,0.720757,1087.32,0.71056,0.0129909,0.0471422,0.180631,0.033162,0.015514
0.056331,0.0501305,0.741158,1095.47,0.709024,0.0129628,0.0488562,0.179026,0.0341529,0.0159776
0.060794,0.0531193,0.782788,1112.12,0.705811,0.012904,0.0524545,0.175712,0.0361892,0.0169302
0.065536,0.0562027,0.825305,1129.15,0.70241,0.0128419,0.0562791,0.172266,0.0382898,0.0179129
0.070586,0.0593883,0.868743,1146.57,0.698801,0.0127759,0.0603581,0.168676,0.0404601,0.0189282
0.094528,0.0732723,1.0514,1220.3,0.681764,0.0124644,0.0798703,0.152629,0.049919,0.0233534
0.16482,0.104509,1.40341,1367.76,0.631543,0.0115462,0.139532,0.11287,0.0711998,0.0333091
0.218404,0.120265,1.52088,1423.92,0.593141,0.0108441,0.186955,0.0887957,0.081934,0.0383308
0.292378,0.130903,1.5059,1425.6,0.53384,0.00975992,0.263219,0.0622778,0.0891817,0.0417215
0.341,0.13332,1.42853,1399.96,0.497171,0.00908951,0.3113,0.0491199,0.0908279,0.0424916
0.399362,0.131954,1.28767,1344.81,0.453115,0.00828407,0.370012,0.036634,0.0898979,0.0420566
0.469188,0.125473,1.08213,1253.44,0.400385,0.00732002,0.441359,0.025463,0.0854821,0.0399907
0.551539,0.112751,0.827155,1122.43,0.33819,0.00618294,0.526637,0.0162392,0.0768146,0.0359359
0.645072,0.0936318,0.559765,956.604,0.267566,0.00489175,0.624508,0.00940218,0.0637894,0.0298423
0.744246,0.0698236,0.327945,772.608,0.192782,0.0035245,0.728933,0.00493611,0.0475693,0.0222542
0.839516,0.0451066,0.18322,594.458,0.119403,0.00218293,0.831699,0.00160923,0.0307301,0.0143763
0.882461,0.0335962,0.120007,517.2,0.0886712,0.00162108,0.874994,0.00111803,0.0228882,0.0107077
0.919546,0.0236536,0.0753202,451.726,0.0622847,0.00113867,0.91218,0.000742678,0.0161146,0.00753883
0.94942,0.0155607,0.0450475,399.223,0.040904,0.000747789,0.942321,0.000466918,0.0106011,0.00495947
0.971272,0.00938493,0.0253005,359.597,0.0246409,0.000450469,0.965251,0.000272678,0.00639369,0.00299114
0.985346,0.00508452,0.013083,332.206,0.0133402,0.000243874,0.981187,0.000144761,0.00346394,0.00162053
0.993188,0.00247187,0.00619583,315.636,0.00648287,0.000118514,0.990857,6.95961e-05,0.00168402,0.000787829
0.996998,0.00111756,0.00276557,307.064,0.00293043,5.35712e-05,0.995867,3.12965e-05,0.000761362,0.000356186
0.998652,0.000507885,0.00124986,303.21,0.00133165,2.43439e-05,0.998122,1.41899e-05,0.000346007,0.000161872
