Z,Yc,omegaYc,T,N2,AR,C7H16,O2,CO2,H2O
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
-0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800,0.754253,0.01379,-0,0.231957,0,0
0,0,0,800.003,0.754253,0.01379,-0,0.231957,0,0
1e-06,1.13708e-06,5.92007e-05,800.007,0.754252,0.01379,1.07174e-06,0.231956,7.74667e-07,3.62412e-07
6e-06,6.82214e-06,0.000355186,800.041,0.754247,0.0137899,6.43023e-06,0.23195,4.64777e-06,2.17436e-06
2.5e-05,2.84203e-05,0.00147965,800.173,0.754228,0.0137895,2.67891e-05,0.231927,1.93621e-05,9.05816e-06
0.000107,0.000121541,0.00632748,800.739,0.754146,0.013788,0.000114593,0.23183,8.28031e-05,3.87377e-05
0.000434,0.000491404,0.0255778,802.986,0.753821,0.0137821,0.000463763,0.231442,0.000334783,0.000156621
0.0009,0.00101445,0.0527875,806.162,0.75336,0.0137737,0.000958709,0.230893,0.00069112,0.000323326
0.001884,0.00210371,0.109403,812.77,0.752397,0.0137561,0.00199394,0.229749,0.00143321,0.000670499
0.003814,0.00418334,0.2173,825.36,0.750546,0.0137222,0.00398779,0.227561,0.00285002,0.00133332
0.007286,0.007752,0.401811,846.882,0.747326,0.0136633,0.00746599,0.223793,0.00528127,0.00247073
0.009774,0.0101875,0.52723,861.504,0.745095,0.0136225,0.00988404,0.221211,0.00694049,0.00324696
0.012912,0.0131312,0.678233,879.103,0.742359,0.0135725,0.0128587,0.218078,0.00894601,0.0041852
0.016746,0.0165565,0.853048,899.47,0.739118,0.0135132,0.0163973,0.214415,0.0112796,0.0052769
0.021303,0.0204147,1.04871,922.257,0.735385,0.0134449,0.0204916,0.210264,0.0139081,0.0065066
0.026607,0.0246563,1.26213,947.105,0.731171,0.0133678,0.025138,0.205666,0.0167978,0.0078585
0.032695,0.0292456,1.49083,973.728,0.72647,0.0132819,0.030354,0.200648,0.0199244,0.0093212
0.039628,0.0341663,1.73322,1001.95,0.721248,0.0131864,0.0361877,0.195212,0.0232768,0.0108895
0.043392,0.03672,1.85775,1016.45,0.718457,0.0131353,0.0393221,0.192366,0.0250166,0.0117034
0.045357,0.0380233,1.92095,1023.81,0.71701,0.0131089,0.0409518,0.190906,0.0259045,0.0121188
0.047389,0.0393506,1.98507,1031.28,0.71552,0.0130816,0.0426331,0.189415,0.0268088,0.0125419
0.04949,0.0407023,2.05008,1038.85,0.713985,0.0130536,0.044368,0.187891,0.0277296,0.0129727
0.051664,0.0420794,2.11603,1046.54,0.712403,0.0130246,0.0461603,0.186332,0.0286678,0.0134116
0.056257,0.0449211,2.25116,1062.3,0.709078,0.0129638,0.0499397,0.183098,0.0306038,0.0143173
0.061167,0.0478636,2.38964,1078.46,0.705543,0.0128992,0.0539743,0.17972,0.0326085,0.0152551
0.06642,0.0509107,2.53142,1095.02,0.701778,0.0128304,0.0582904,0.176191,0.0346844,0.0162263
0.078122,0.0573574,2.82541,1129.44,0.693431,0.0126777,0.0679284,0.168605,0.0390764,0.018281
0.091527,0.064222,3.12844,1165.05,0.683898,0.0125034,0.0790469,0.16033,0.0437532,0.0204689
0.168299,0.0947609,4.2923,1305.19,0.629047,0.0115006,0.145002,0.11969,0.0645587,0.0302022
0.226678,0.109527,4.64964,1352.62,0.587233,0.0107361,0.197166,0.095337,0.0746188,0.0349086
0.307676,0.118567,4.54478,1340.42,0.522308,0.00954913,0.281242,0.0683339,0.0807774,0.0377897
0.361046,0.119867,4.26012,1305.81,0.482042,0.00881296,0.33434,0.054939,0.0816629,0.0382039
0.425174,0.117185,3.77322,1240.72,0.433625,0.00792777,0.399126,0.0421365,0.0798358,0.0373492
0.501612,0.109284,3.09396,1139.68,0.375897,0.00687236,0.477413,0.0305336,0.0744531,0.0348309
0.590723,0.095331,2.28901,1001.83,0.3086,0.00564199,0.569729,0.0206985,0.0649472,0.0303838
0.689156,0.075819,1.49018,836.5,0.2343,0.00428362,0.67256,0.0130373,0.051654,0.024165
0.789096,0.0533172,0.833633,660.968,0.155529,0.00284347,0.781983,0.00632779,0.0363241,0.0169932
0.879485,0.031438,0.395656,508.341,0.0907947,0.00165997,0.872656,0.00345089,0.0214182,0.0100198
0.917619,0.022122,0.252652,445.41,0.0636545,0.00116378,0.910704,0.00235599,0.0150714,0.00705066
0.948319,0.0145327,0.153111,394.937,0.0417021,0.000762433,0.94149,0.00151243,0.00990098,0.00463182
0.97075,0.00874375,0.0867191,356.876,0.0250432,0.000457861,0.96486,0.000895414,0.00595705,0.00278678
0.985181,0.00471167,0.0449174,330.568,0.0134791,0.000246437,0.981085,0.000477682,0.00321003,0.00150168
0.993219,0.00225766,0.0210488,314.626,0.00645464,0.000118009,0.990942,0.000227637,0.00153813,0.000719551
0.997125,0.0009828,0.00906378,306.363,0.00280897,5.13562e-05,0.996058,9.88337e-05,0.000669577,0.000313233
0.998822,0.000407724,0.00374242,302.639,0.00116518,2.13029e-05,0.998365,4.09555e-05,0.000277781,0.000129948
